970a3757e67c6bdf42684c32801794863ed8ed91761112c35e791e15a69cd5db,disp_reward_type_1,disp_reward_type_3,wave_group_id,reward_lot_count_3,reward_odds_3,reward_odds_4,disp_reward_id_2,25883e4cac70f8c06182ea12eb674ce0eed0207d7a300bf2cc1e0d813d082056,133ae72776c1c4cd12b082b8639e3f2f28a83732a0a34dd6b48cba31ae4a72a8,2eff5f8505757145abf5df64183afa1089fd30bf111942c5f1530506bdcd2fd3,reward_odds_1,1c57440f7d5abc59917e9da34dea7879aef1f3a9546c6b78547b53676cce9b52,disp_reward_type_5,disp_reward_type_4,id,disp_reward_id_4,reward_group_id_1,enemy_id_5,enemy_id_3,d4c4917d4d658fca5eb0527dc76fb09e3384f838b7ea8ee017278630b5af8da8,reward_group_id_2,reward_group_id_3,disp_reward_id_1,disp_reward_id_3,enemy_id_4,a3f3bd899d16a0f099bb153841746dd7f6eb2b770f54147af82d79076f5309c8,9ce4e67aa3de2d3fcfc6de4459413e9b8b00511c9fb55ccbd57ef0a8bad00bde,reward_lot_count_4,disp_reward_id_5,drop_gold_1,ac5b36c2980b6e16ea0f1bef07befe6b97ad463a12feee4b2a8a4bcbea383576,reward_group_id_4,wave,enemy_id_2,disp_reward_type_2,difficulty,enemy_id_1,c0c238a4cfb210ca84a2e883ee5f513a5631cad87c578069f75b8c8fbfb9909e,reward_odds_2,25c93d62e94f367abc747a31b4bf1c2c34a0e5303ccba71a5894a9da3b082264
25003,4,0,600120253,1,100,25,0,0,25003,1,72,0,0,2,600004374,61382,10011003,0,620050022,0,10011002,10011001,101011,0,620020022,0,1,1,0,1004,0,73001002,3,620040022,0,2,620130122,0,72,0
26003,4,0,600120263,1,100,25,0,0,26003,1,72,0,0,2,600004375,61382,10011003,0,620050023,0,10011002,10011001,101011,0,620020023,0,1,1,0,1014,0,73001002,3,620040023,0,2,620130123,0,72,0
27003,4,0,600120273,1,100,25,0,0,27003,1,72,0,0,2,600004376,61382,10011004,0,620050024,0,10011003,10011001,101011,0,620020024,0,1,1,0,1030,0,73001002,3,620040024,0,2,620130124,0,72,0
28003,4,0,600120283,1,100,25,0,0,28003,1,72,0,0,2,600004377,61382,10011004,0,620050025,0,10011003,10011001,101011,0,620020025,0,1,1,0,1044,0,73001002,3,620040025,0,2,620130125,0,72,0
29003,4,0,600120293,1,100,25,0,0,29003,1,72,0,0,2,600004378,61382,10011004,0,620050026,0,10011003,10011001,101011,0,620020026,0,1,1,0,1056,0,73001002,3,620040026,0,2,620130126,0,72,0
30003,4,0,600120303,1,100,25,0,0,30003,1,72,0,0,2,600004379,61382,10011004,0,620050027,0,10011003,10011001,101011,0,620020027,0,1,1,0,1068,0,73001002,3,620040027,0,2,620130127,0,72,0
31003,4,0,600120313,1,100,25,0,0,31003,1,72,0,0,2,600004380,61382,10011004,0,620050028,0,10011003,10011001,101011,0,620020028,0,1,1,0,1084,0,73001002,3,620040028,0,2,620130128,0,72,0
32003,4,0,600120323,1,100,25,0,0,32003,1,72,0,0,2,600004381,61382,10011004,0,620050029,0,10011003,10011001,101011,0,620020029,0,1,1,0,1106,0,73001002,3,620040029,0,2,620130129,0,72,0
33003,4,0,600120333,1,100,25,0,0,33003,1,72,0,0,2,600004382,61382,10011004,0,620050030,0,10011003,10011001,101011,0,620020030,0,1,1,0,1138,0,73001002,3,620040030,0,2,620130130,0,72,0
34003,4,0,600120343,1,100,25,0,0,34003,1,72,0,0,2,600004383,61382,10011004,0,620050031,0,10011003,10011001,101011,0,620020031,0,1,1,0,1152,0,73001002,3,620040031,0,2,620130131,0,72,0
35003,4,0,600120353,1,100,25,0,0,35003,1,72,0,0,2,600004384,61382,10011005,0,620050032,0,10011004,10011002,101011,0,620020032,0,1,1,0,1160,0,73001002,3,620040032,0,2,620130132,0,72,0
36003,4,0,600120363,1,100,25,0,0,36003,1,72,0,0,2,600004385,61382,10011005,0,620050033,0,10011004,10011002,101011,0,620020033,0,1,1,0,1190,0,73001002,3,620040033,0,2,620130133,0,72,0
37003,4,0,600120373,1,100,25,0,0,37003,1,72,0,0,2,600004386,61382,10011005,0,620050034,0,10011004,10011002,101011,0,620020034,0,1,1,0,1206,0,73001002,3,620040034,0,2,620130134,0,72,0
38003,4,0,600120383,1,100,25,0,0,38003,1,72,0,0,2,600004387,61382,10011005,0,620050035,0,10011004,10011002,101011,0,620020035,0,1,1,0,1230,0,73001002,3,620040035,0,2,620130135,0,72,0
39003,4,0,600120393,1,100,25,0,0,39003,1,72,0,0,2,600004388,61382,10011005,0,620050036,0,10011004,10011002,101011,0,620020036,0,1,1,0,1250,0,73001002,3,620040036,0,2,620130136,0,72,0
40003,4,0,600120403,1,100,25,0,0,40003,1,72,0,0,2,600004389,61382,10011005,0,620050037,0,10011004,10011002,101011,0,620020037,0,1,1,0,1286,0,73001002,3,620040037,0,2,620130137,0,72,0
41003,4,0,600120413,1,100,25,0,0,41003,1,72,0,0,2,600004390,61382,10011005,0,620050038,0,10011004,10011002,101011,0,620020038,0,1,1,0,1294,0,73001002,3,620040038,0,2,620130138,0,72,0
42003,4,0,600120423,1,100,25,0,0,42003,1,72,0,0,2,600004391,61382,10011006,0,620050039,0,10011005,10011003,101011,0,620020039,0,1,1,0,1308,0,73001002,3,620040039,0,2,620130139,0,72,0
43003,4,0,600120433,1,100,25,0,0,43003,1,72,0,0,2,600004392,61382,10011006,0,620050040,0,10011005,10011003,101011,0,620020040,0,1,1,0,1346,0,73001002,3,620040040,0,2,620130140,0,72,0
44003,4,0,600120443,1,100,25,0,0,44003,1,72,0,0,2,600004393,61382,10011006,0,620050041,0,10011005,10011003,101011,0,620020041,0,1,1,0,1378,0,73001002,3,620040041,0,2,620130141,0,72,0
45003,4,0,600120453,1,100,25,0,0,45003,1,72,0,0,2,600004394,61382,10011006,0,620050042,0,10011005,10011003,101011,0,620020042,0,1,1,0,1412,0,73001002,3,620040042,0,2,620130142,0,72,0
46003,4,0,600120463,1,100,25,0,0,46003,1,72,0,0,2,600004395,61382,10011006,0,620050043,0,10011005,10011003,101011,0,620020043,0,1,1,0,1434,0,73001002,3,620040043,0,2,620130143,0,72,0
47003,4,0,600120473,1,100,25,0,0,47003,1,72,0,0,2,600004396,61382,10011006,0,620050044,0,10011005,10011003,101011,0,620020044,0,1,1,0,1444,0,73001002,3,620040044,0,2,620130144,0,72,0
48003,4,0,600120483,1,100,25,0,0,48003,1,72,0,0,2,600004397,61382,10011006,0,620050045,0,10011005,10011003,101011,0,620020045,0,1,1,0,1466,0,73001002,3,620040045,0,2,620130145,0,72,0
49003,4,0,600120493,1,100,25,0,0,49003,1,72,0,0,2,600004398,61382,10011007,0,620050046,0,10011006,10011004,101011,0,620020046,0,1,1,0,1496,0,73001002,3,620040046,0,2,620130146,0,72,0
50003,4,0,600120503,1,100,25,0,0,50003,1,72,0,0,2,600004399,61382,10011007,0,620050047,0,10011006,10011004,101011,0,620020047,0,1,1,0,1536,0,73001002,3,620040047,0,2,620130147,0,72,0
51003,4,0,600120513,1,100,25,0,0,51003,1,72,0,0,2,600004400,61382,10011007,0,620050048,0,10011006,10011004,101011,0,620020048,0,1,1,0,1554,0,73001002,3,620040048,0,2,620130148,0,72,0
52003,4,0,600120523,1,100,25,0,0,52003,1,72,0,0,2,600004401,61382,10011007,0,620050049,0,10011006,10011004,101011,0,620020049,0,1,1,0,1572,0,73001002,3,620040049,0,2,620130149,0,72,0
53003,4,0,600120533,1,100,25,0,0,53003,1,72,0,0,2,600004402,61382,10011007,0,620050050,0,10011006,10011004,101011,0,620020050,0,1,1,0,1600,0,73001002,3,620040050,0,2,620130150,0,72,0
54003,4,0,600120543,1,100,25,0,0,54003,1,72,0,0,2,600004403,61382,10011007,0,620050051,0,10011006,10011004,101011,0,620020051,0,1,1,0,1618,0,73001002,3,620040051,0,2,620130151,0,72,0
55003,4,0,600120553,1,100,25,0,0,55003,1,72,0,0,2,600004404,61382,10011007,0,620050052,0,10011006,10011004,101011,0,620020052,0,1,1,0,1632,0,73001002,3,620040052,0,2,620130152,0,72,0
56003,4,0,600120563,1,100,25,0,0,56003,1,72,0,0,2,600004405,61382,10011007,0,620050053,0,10011006,10011004,101011,0,620020053,0,1,1,0,1648,0,73001002,3,620040053,0,2,620130153,0,72,0
57003,4,0,600120573,1,100,25,0,0,57003,1,72,0,0,2,600004406,61382,10011007,0,620050054,0,10011006,10011004,101011,0,620020054,0,1,1,0,1654,0,73001002,3,620040054,0,2,620130154,0,72,0
58003,4,0,600120583,1,100,25,0,0,58003,1,72,0,0,2,600004407,61382,10011007,0,620050055,0,10011006,10011004,101011,0,620020055,0,1,1,0,1668,0,73001002,3,620040055,0,2,620130155,0,72,0
59003,4,0,600120593,1,100,25,0,0,59003,1,72,0,0,2,600004408,61382,10011007,0,620050056,0,10011006,10011004,101011,0,620020056,0,1,1,0,1698,0,73001002,3,620040056,0,2,620130156,0,72,0
60003,4,0,600120603,1,100,25,0,0,60003,1,72,0,0,2,600004409,61382,10011007,0,620050057,0,10011006,10011004,101011,0,620020057,0,1,1,0,1710,0,73001002,3,620040057,0,2,620130157,0,72,0
61003,4,0,600120613,1,100,25,0,0,61003,1,72,0,0,2,600004410,61382,10011007,0,620050058,0,10011006,10011004,101011,0,620020058,0,1,1,0,1730,0,73001002,3,620040058,0,2,620130158,0,72,0
62003,4,0,600120623,1,100,25,0,0,62003,1,15,0,0,2,600004411,61382,10011008,0,620050059,0,10011007,10011006,101011,0,620020059,0,1,1,0,1745,0,73001002,3,620040059,0,2,620130159,0,100,0
63003,4,0,600120633,1,100,25,0,0,63003,1,15,0,0,2,600004412,61382,10011008,0,620050060,0,10011007,10011006,101011,0,620020060,0,1,1,0,1759,0,73001002,3,620040060,0,2,620130160,0,100,0
64003,4,0,600120643,1,100,25,0,0,64003,1,15,0,0,2,600004413,61382,10011008,0,620050061,0,10011007,10011006,101011,0,620020061,0,1,1,0,1778,0,73001002,3,620040061,0,2,620130161,0,100,0
65003,4,0,600120653,1,100,25,0,0,65003,1,15,0,0,2,600004414,61382,10011008,0,620050062,0,10011007,10011006,101011,0,620020062,0,1,1,0,1792,0,73001002,3,620040062,0,2,620130162,0,100,0
66003,4,0,600120663,1,100,25,0,0,66003,1,15,0,0,2,600004415,61382,10011008,0,620050063,0,10011007,10011006,101011,0,620020063,0,1,1,0,1805,0,73001002,3,620040063,0,2,620130163,0,100,0
67003,4,0,600120673,1,100,25,0,0,67003,1,15,0,0,2,600004416,61382,10011008,0,620050064,0,10011007,10011006,101011,0,620020064,0,1,1,0,1821,0,73001002,3,620040064,0,2,620130164,0,100,0
68003,4,0,600120683,1,100,25,0,0,68003,1,15,0,0,2,600004417,61382,10011008,0,620050065,0,10011007,10011006,101011,0,620020065,0,1,1,0,1838,0,73001002,3,620040065,0,2,620130165,0,100,0
69003,4,0,600120693,1,100,25,0,0,69003,1,15,0,0,2,600004418,61382,10011009,0,620050066,0,10011008,10011007,101011,0,620020066,0,1,1,0,1851,0,73001002,3,620040066,0,2,620130166,0,100,0
70003,4,0,600120703,1,100,25,0,0,70003,1,15,0,0,2,600004419,61382,10011009,0,620050067,0,10011008,10011007,101011,0,620020067,0,1,1,0,1868,0,73001002,3,620040067,0,2,620130167,0,100,0
71003,4,0,600120713,1,100,25,0,0,71003,1,15,0,0,2,600004420,61382,10011009,0,620050068,0,10011008,10011007,101011,0,620020068,0,1,1,0,1880,0,73001002,3,620040068,0,2,620130168,0,100,0
23003,4,0,600120233,1,100,25,0,0,23003,1,72,0,0,2,600004421,61382,10011003,0,620420020,0,10011002,10011001,101011,0,620140020,0,1,1,0,976,0,73001002,3,620380120,0,2,620120020,0,72,0
24003,4,0,600120243,1,100,25,0,0,24003,1,72,0,0,2,600004422,61382,10011003,0,620420021,0,10011002,10011001,101011,0,620140021,0,1,1,0,992,0,73001002,3,620380121,0,2,620120021,0,72,0
25003,4,0,600120253,1,100,25,0,0,25003,1,72,0,0,2,600004423,61382,10011003,0,620420022,0,10011002,10011001,101011,0,620140022,0,1,1,0,1004,0,73001002,3,620380122,0,2,620120022,0,72,0
26003,4,0,600120263,1,100,25,0,0,26003,1,72,0,0,2,600004424,61382,10011003,0,620420023,0,10011002,10011001,101011,0,620140023,0,1,1,0,1014,0,73001002,3,620380123,0,2,620120023,0,72,0
27003,4,0,600120273,1,100,25,0,0,27003,1,72,0,0,2,600004425,61382,10011004,0,620420024,0,10011003,10011001,101011,0,620140024,0,1,1,0,1030,0,73001002,3,620380124,0,2,620120024,0,72,0
28003,4,0,600120283,1,100,25,0,0,28003,1,72,0,0,2,600004426,61382,10011004,0,620420025,0,10011003,10011001,101011,0,620140025,0,1,1,0,1044,0,73001002,3,620380125,0,2,620120025,0,72,0
29003,4,0,600120293,1,100,25,0,0,29003,1,72,0,0,2,600004427,61382,10011004,0,620420026,0,10011003,10011001,101011,0,620140026,0,1,1,0,1056,0,73001002,3,620380126,0,2,620120026,0,72,0
30003,4,0,600120303,1,100,25,0,0,30003,1,72,0,0,2,600004428,61382,10011004,0,620420027,0,10011003,10011001,101011,0,620140027,0,1,1,0,1068,0,73001002,3,620380127,0,2,620120027,0,72,0
31003,4,0,600120313,1,100,25,0,0,31003,1,72,0,0,2,600004429,61382,10011004,0,620420028,0,10011003,10011001,101011,0,620140028,0,1,1,0,1084,0,73001002,3,620380128,0,2,620120028,0,72,0
32003,4,0,600120323,1,100,25,0,0,32003,1,72,0,0,2,600004430,61382,10011004,0,620420029,0,10011003,10011001,101011,0,620140029,0,1,1,0,1106,0,73001002,3,620380129,0,2,620120029,0,72,0
33003,4,0,600120333,1,100,25,0,0,33003,1,72,0,0,2,600004431,61382,10011004,0,620420030,0,10011003,10011001,101011,0,620140030,0,1,1,0,1138,0,73001002,3,620380130,0,2,620120030,0,72,0
34003,4,0,600120343,1,100,25,0,0,34003,1,72,0,0,2,600004432,61382,10011004,0,620420031,0,10011003,10011001,101011,0,620140031,0,1,1,0,1152,0,73001002,3,620380131,0,2,620120031,0,72,0
35003,4,0,600120353,1,100,25,0,0,35003,1,72,0,0,2,600004433,61382,10011005,0,620420032,0,10011004,10011002,101011,0,620140032,0,1,1,0,1160,0,73001002,3,620380132,0,2,620120032,0,72,0
36003,4,0,600120363,1,100,25,0,0,36003,1,72,0,0,2,600004434,61382,10011005,0,620420033,0,10011004,10011002,101011,0,620140033,0,1,1,0,1190,0,73001002,3,620380133,0,2,620120033,0,72,0
37003,4,0,600120373,1,100,25,0,0,37003,1,72,0,0,2,600004435,61382,10011005,0,620420034,0,10011004,10011002,101011,0,620140034,0,1,1,0,1206,0,73001002,3,620380134,0,2,620120034,0,72,0
38003,4,0,600120383,1,100,25,0,0,38003,1,72,0,0,2,600004436,61382,10011005,0,620420035,0,10011004,10011002,101011,0,620140035,0,1,1,0,1230,0,73001002,3,620380135,0,2,620120035,0,72,0
39003,4,0,600120393,1,100,25,0,0,39003,1,72,0,0,2,600004437,61382,10011005,0,620420036,0,10011004,10011002,101011,0,620140036,0,1,1,0,1250,0,73001002,3,620380136,0,2,620120036,0,72,0
40003,4,0,600120403,1,100,25,0,0,40003,1,72,0,0,2,600004438,61382,10011005,0,620420037,0,10011004,10011002,101011,0,620140037,0,1,1,0,1286,0,73001002,3,620380137,0,2,620120037,0,72,0
41003,4,0,600120413,1,100,25,0,0,41003,1,72,0,0,2,600004439,61382,10011005,0,620420038,0,10011004,10011002,101011,0,620140038,0,1,1,0,1294,0,73001002,3,620380138,0,2,620120038,0,72,0
42003,4,0,600120423,1,100,25,0,0,42003,1,72,0,0,2,600004440,61382,10011006,0,620420039,0,10011005,10011003,101011,0,620140039,0,1,1,0,1308,0,73001002,3,620380139,0,2,620120039,0,72,0
43003,4,0,600120433,1,100,25,0,0,43003,1,72,0,0,2,600004441,61382,10011006,0,620420040,0,10011005,10011003,101011,0,620140040,0,1,1,0,1346,0,73001002,3,620380140,0,2,620120040,0,72,0
44003,4,0,600120443,1,100,25,0,0,44003,1,72,0,0,2,600004442,61382,10011006,0,620420041,0,10011005,10011003,101011,0,620140041,0,1,1,0,1378,0,73001002,3,620380141,0,2,620120041,0,72,0
45003,4,0,600120453,1,100,25,0,0,45003,1,72,0,0,2,600004443,61382,10011006,0,620420042,0,10011005,10011003,101011,0,620140042,0,1,1,0,1412,0,73001002,3,620380142,0,2,620120042,0,72,0
46003,4,0,600120463,1,100,25,0,0,46003,1,72,0,0,2,600004444,61382,10011006,0,620420043,0,10011005,10011003,101011,0,620140043,0,1,1,0,1434,0,73001002,3,620380143,0,2,620120043,0,72,0
47003,4,0,600120473,1,100,25,0,0,47003,1,72,0,0,2,600004445,61382,10011006,0,620420044,0,10011005,10011003,101011,0,620140044,0,1,1,0,1444,0,73001002,3,620380144,0,2,620120044,0,72,0
48003,4,0,600120483,1,100,25,0,0,48003,1,72,0,0,2,600004446,61382,10011006,0,620420045,0,10011005,10011003,101011,0,620140045,0,1,1,0,1466,0,73001002,3,620380145,0,2,620120045,0,72,0
49003,4,0,600120493,1,100,25,0,0,49003,1,72,0,0,2,600004447,61382,10011007,0,620420046,0,10011006,10011004,101011,0,620140046,0,1,1,0,1496,0,73001002,3,620380146,0,2,620120046,0,72,0
50003,4,0,600120503,1,100,25,0,0,50003,1,72,0,0,2,600004448,61382,10011007,0,620420047,0,10011006,10011004,101011,0,620140047,0,1,1,0,1536,0,73001002,3,620380147,0,2,620120047,0,72,0
51003,4,0,600120513,1,100,25,0,0,51003,1,72,0,0,2,600004449,61382,10011007,0,620420048,0,10011006,10011004,101011,0,620140048,0,1,1,0,1554,0,73001002,3,620380148,0,2,620120048,0,72,0
52003,4,0,600120523,1,100,25,0,0,52003,1,72,0,0,2,600004450,61382,10011007,0,620420049,0,10011006,10011004,101011,0,620140049,0,1,1,0,1572,0,73001002,3,620380149,0,2,620120049,0,72,0
53003,4,0,600120533,1,100,25,0,0,53003,1,72,0,0,2,600004451,61382,10011007,0,620420050,0,10011006,10011004,101011,0,620140050,0,1,1,0,1600,0,73001002,3,620380150,0,2,620120050,0,72,0
54003,4,0,600120543,1,100,25,0,0,54003,1,72,0,0,2,600004452,61382,10011007,0,620420051,0,10011006,10011004,101011,0,620140051,0,1,1,0,1618,0,73001002,3,620380151,0,2,620120051,0,72,0
55003,4,0,600120553,1,100,25,0,0,55003,1,72,0,0,2,600004453,61382,10011007,0,620420052,0,10011006,10011004,101011,0,620140052,0,1,1,0,1632,0,73001002,3,620380152,0,2,620120052,0,72,0
56003,4,0,600120563,1,100,25,0,0,56003,1,72,0,0,2,600004454,61382,10011007,0,620420053,0,10011006,10011004,101011,0,620140053,0,1,1,0,1648,0,73001002,3,620380153,0,2,620120053,0,72,0
57003,4,0,600120573,1,100,25,0,0,57003,1,72,0,0,2,600004455,61382,10011007,0,620420054,0,10011006,10011004,101011,0,620140054,0,1,1,0,1654,0,73001002,3,620380154,0,2,620120054,0,72,0
58003,4,0,600120583,1,100,25,0,0,58003,1,72,0,0,2,600004456,61382,10011007,0,620420055,0,10011006,10011004,101011,0,620140055,0,1,1,0,1668,0,73001002,3,620380155,0,2,620120055,0,72,0
59003,4,0,600120593,1,100,25,0,0,59003,1,72,0,0,2,600004457,61382,10011007,0,620420056,0,10011006,10011004,101011,0,620140056,0,1,1,0,1698,0,73001002,3,620380156,0,2,620120056,0,72,0
60003,4,0,600120603,1,100,25,0,0,60003,1,72,0,0,2,600004458,61382,10011007,0,620420057,0,10011006,10011004,101011,0,620140057,0,1,1,0,1710,0,73001002,3,620380157,0,2,620120057,0,72,0
61003,4,0,600120613,1,100,25,0,0,61003,1,72,0,0,2,600004459,61382,10011007,0,620420058,0,10011006,10011004,101011,0,620140058,0,1,1,0,1730,0,73001002,3,620380158,0,2,620120058,0,72,0
62003,4,0,600120623,1,100,25,0,0,62003,1,15,0,0,2,600004460,61382,10011008,0,620420059,0,10011007,10011006,101011,0,620140059,0,1,1,0,1745,0,73001002,3,620380159,0,2,620120059,0,100,0
63003,4,0,600120633,1,100,25,0,0,63003,1,15,0,0,2,600004461,61382,10011008,0,620420060,0,10011007,10011006,101011,0,620140060,0,1,1,0,1759,0,73001002,3,620380160,0,2,620120060,0,100,0
64003,4,0,600120643,1,100,25,0,0,64003,1,15,0,0,2,600004462,61382,10011008,0,620420061,0,10011007,10011006,101011,0,620140061,0,1,1,0,1778,0,73001002,3,620380161,0,2,620120061,0,100,0
65003,4,0,600120653,1,100,25,0,0,65003,1,15,0,0,2,600004463,61382,10011008,0,620420062,0,10011007,10011006,101011,0,620140062,0,1,1,0,1792,0,73001002,3,620380162,0,2,620120062,0,100,0
66003,4,0,600120663,1,100,25,0,0,66003,1,15,0,0,2,600004464,61382,10011008,0,620420063,0,10011007,10011006,101011,0,620140063,0,1,1,0,1805,0,73001002,3,620380163,0,2,620120063,0,100,0
67003,4,0,600120673,1,100,25,0,0,67003,1,15,0,0,2,600004465,61382,10011008,0,620420064,0,10011007,10011006,101011,0,620140064,0,1,1,0,1821,0,73001002,3,620380164,0,2,620120064,0,100,0
68003,4,0,600120683,1,100,25,0,0,68003,1,15,0,0,2,600004466,61382,10011008,0,620420065,0,10011007,10011006,101011,0,620140065,0,1,1,0,1838,0,73001002,3,620380165,0,2,620120065,0,100,0
69003,4,0,600120693,1,100,25,0,0,69003,1,15,0,0,2,600004467,61382,10011009,0,620420066,0,10011008,10011007,101011,0,620140066,0,1,1,0,1851,0,73001002,3,620380166,0,2,620120066,0,100,0
70003,4,0,600120703,1,100,25,0,0,70003,1,15,0,0,2,600004468,61382,10011009,0,620420067,0,10011008,10011007,101011,0,620140067,0,1,1,0,1868,0,73001002,3,620380167,0,2,620120067,0,100,0
71003,4,0,600120713,1,100,25,0,0,71003,1,15,0,0,2,600004469,61382,10011009,0,620420068,0,10011008,10011007,101011,0,620140068,0,1,1,0,1880,0,73001002,3,620380168,0,2,620120068,0,100,0
23003,4,0,600120233,1,100,25,0,0,23003,1,72,0,0,2,600004470,61382,10011003,0,620220020,0,10011002,10011001,101011,0,620150020,0,1,1,0,976,0,73001002,3,620380120,0,2,620240020,0,72,0
24003,4,0,600120243,1,100,25,0,0,24003,1,72,0,0,2,600004471,61382,10011003,0,620220021,0,10011002,10011001,101011,0,620150021,0,1,1,0,992,0,73001002,3,620380121,0,2,620240021,0,72,0
25003,4,0,600120253,1,100,25,0,0,25003,1,72,0,0,2,600004472,61382,10011003,0,620220022,0,10011002,10011001,101011,0,620150022,0,1,1,0,1004,0,73001002,3,620380122,0,2,620240022,0,72,0
26003,4,0,600120263,1,100,25,0,0,26003,1,72,0,0,2,600004473,61382,10011003,0,620220023,0,10011002,10011001,101011,0,620150023,0,1,1,0,1014,0,73001002,3,620380123,0,2,620240023,0,72,0
27003,4,0,600120273,1,100,25,0,0,27003,1,72,0,0,2,600004474,61382,10011004,0,620220024,0,10011003,10011001,101011,0,620150024,0,1,1,0,1030,0,73001002,3,620380124,0,2,620240024,0,72,0
28003,4,0,600120283,1,100,25,0,0,28003,1,72,0,0,2,600004475,61382,10011004,0,620220025,0,10011003,10011001,101011,0,620150025,0,1,1,0,1044,0,73001002,3,620380125,0,2,620240025,0,72,0
29003,4,0,600120293,1,100,25,0,0,29003,1,72,0,0,2,600004476,61382,10011004,0,620220026,0,10011003,10011001,101011,0,620150026,0,1,1,0,1056,0,73001002,3,620380126,0,2,620240026,0,72,0
30003,4,0,600120303,1,100,25,0,0,30003,1,72,0,0,2,600004477,61382,10011004,0,620220027,0,10011003,10011001,101011,0,620150027,0,1,1,0,1068,0,73001002,3,620380127,0,2,620240027,0,72,0
31003,4,0,600120313,1,100,25,0,0,31003,1,72,0,0,2,600004478,61382,10011004,0,620220028,0,10011003,10011001,101011,0,620150028,0,1,1,0,1084,0,73001002,3,620380128,0,2,620240028,0,72,0
32003,4,0,600120323,1,100,25,0,0,32003,1,72,0,0,2,600004479,61382,10011004,0,620220029,0,10011003,10011001,101011,0,620150029,0,1,1,0,1106,0,73001002,3,620380129,0,2,620240029,0,72,0
33003,4,0,600120333,1,100,25,0,0,33003,1,72,0,0,2,600004480,61382,10011004,0,620220030,0,10011003,10011001,101011,0,620150030,0,1,1,0,1138,0,73001002,3,620380130,0,2,620240030,0,72,0
34003,4,0,600120343,1,100,25,0,0,34003,1,72,0,0,2,600004481,61382,10011004,0,620220031,0,10011003,10011001,101011,0,620150031,0,1,1,0,1152,0,73001002,3,620380131,0,2,620240031,0,72,0
35003,4,0,600120353,1,100,25,0,0,35003,1,72,0,0,2,600004482,61382,10011005,0,620220032,0,10011004,10011002,101011,0,620150032,0,1,1,0,1160,0,73001002,3,620380132,0,2,620240032,0,72,0
36003,4,0,600120363,1,100,25,0,0,36003,1,72,0,0,2,600004483,61382,10011005,0,620220033,0,10011004,10011002,101011,0,620150033,0,1,1,0,1190,0,73001002,3,620380133,0,2,620240033,0,72,0
37003,4,0,600120373,1,100,25,0,0,37003,1,72,0,0,2,600004484,61382,10011005,0,620220034,0,10011004,10011002,101011,0,620150034,0,1,1,0,1206,0,73001002,3,620380134,0,2,620240034,0,72,0
38003,4,0,600120383,1,100,25,0,0,38003,1,72,0,0,2,600004485,61382,10011005,0,620220035,0,10011004,10011002,101011,0,620150035,0,1,1,0,1230,0,73001002,3,620380135,0,2,620240035,0,72,0
39003,4,0,600120393,1,100,25,0,0,39003,1,72,0,0,2,600004486,61382,10011005,0,620220036,0,10011004,10011002,101011,0,620150036,0,1,1,0,1250,0,73001002,3,620380136,0,2,620240036,0,72,0
40003,4,0,600120403,1,100,25,0,0,40003,1,72,0,0,2,600004487,61382,10011005,0,620220037,0,10011004,10011002,101011,0,620150037,0,1,1,0,1286,0,73001002,3,620380137,0,2,620240037,0,72,0
41003,4,0,600120413,1,100,25,0,0,41003,1,72,0,0,2,600004488,61382,10011005,0,620220038,0,10011004,10011002,101011,0,620150038,0,1,1,0,1294,0,73001002,3,620380138,0,2,620240038,0,72,0
42003,4,0,600120423,1,100,25,0,0,42003,1,72,0,0,2,600004489,61382,10011006,0,620220039,0,10011005,10011003,101011,0,620150039,0,1,1,0,1308,0,73001002,3,620380139,0,2,620240039,0,72,0
43003,4,0,600120433,1,100,25,0,0,43003,1,72,0,0,2,600004490,61382,10011006,0,620220040,0,10011005,10011003,101011,0,620150040,0,1,1,0,1346,0,73001002,3,620380140,0,2,620240040,0,72,0
44003,4,0,600120443,1,100,25,0,0,44003,1,72,0,0,2,600004491,61382,10011006,0,620220041,0,10011005,10011003,101011,0,620150041,0,1,1,0,1378,0,73001002,3,620380141,0,2,620240041,0,72,0
45003,4,0,600120453,1,100,25,0,0,45003,1,72,0,0,2,600004492,61382,10011006,0,620220042,0,10011005,10011003,101011,0,620150042,0,1,1,0,1412,0,73001002,3,620380142,0,2,620240042,0,72,0
46003,4,0,600120463,1,100,25,0,0,46003,1,72,0,0,2,600004493,61382,10011006,0,620220043,0,10011005,10011003,101011,0,620150043,0,1,1,0,1434,0,73001002,3,620380143,0,2,620240043,0,72,0
47003,4,0,600120473,1,100,25,0,0,47003,1,72,0,0,2,600004494,61382,10011006,0,620220044,0,10011005,10011003,101011,0,620150044,0,1,1,0,1444,0,73001002,3,620380144,0,2,620240044,0,72,0
48003,4,0,600120483,1,100,25,0,0,48003,1,72,0,0,2,600004495,61382,10011006,0,620220045,0,10011005,10011003,101011,0,620150045,0,1,1,0,1466,0,73001002,3,620380145,0,2,620240045,0,72,0
49003,4,0,600120493,1,100,25,0,0,49003,1,72,0,0,2,600004496,61382,10011007,0,620220046,0,10011006,10011004,101011,0,620150046,0,1,1,0,1496,0,73001002,3,620380146,0,2,620240046,0,72,0
50003,4,0,600120503,1,100,25,0,0,50003,1,72,0,0,2,600004497,61382,10011007,0,620220047,0,10011006,10011004,101011,0,620150047,0,1,1,0,1536,0,73001002,3,620380147,0,2,620240047,0,72,0
