promotion_level,unit_id,accuracy,physical_penetrate,hp_recovery_rate,physical_critical,magic_critical,magic_def,hp,wave_energy_recovery,dodge,life_steal,energy_reduce_rate,def,wave_hp_recovery,energy_recovery_rate,magic_str,magic_penetrate,atk
15,128301,31.0,0.0,50.0,259.0,0.0,105.0,4610.0,137.0,11.0,11.0,0.0,183.0,815.0,19.0,0.0,0.0,4197.0
16,128301,34.0,0.0,50.0,316.0,0.0,128.0,4690.0,149.0,11.0,11.0,0.0,198.0,815.0,19.0,0.0,0.0,4758.0
17,128301,37.0,0.0,50.0,394.0,0.0,147.0,5170.0,149.0,11.0,11.0,0.0,219.0,965.0,19.0,0.0,0.0,5300.0
18,128301,37.0,0.0,50.0,461.0,0.0,169.0,5590.0,149.0,11.0,11.0,0.0,238.0,1115.0,19.0,0.0,0.0,5935.0
19,128301,37.0,0.0,50.0,539.0,0.0,202.0,5805.0,149.0,11.0,11.0,0.0,259.0,1115.0,19.0,0.0,0.0,6640.0
20,128301,37.0,0.0,50.0,620.0,0.0,232.0,6000.0,158.0,11.0,11.0,0.0,289.0,1115.0,19.0,0.0,0.0,7405.0
21,128301,37.0,0.0,50.0,715.0,0.0,272.0,6190.0,158.0,11.0,11.0,0.0,314.0,1115.0,19.0,0.0,0.0,8243.0
22,128301,37.0,0.0,50.0,807.0,0.0,308.0,6535.0,158.0,11.0,11.0,0.0,339.0,1115.0,19.0,0.0,0.0,9265.0
23,128301,37.0,0.0,50.0,913.0,0.0,329.0,6865.0,158.0,11.0,11.0,0.0,371.0,1115.0,19.0,0.0,0.0,10490.0
24,128301,37.0,0.0,50.0,986.0,0.0,355.0,7025.0,158.0,11.0,11.0,0.0,401.0,1115.0,19.0,0.0,0.0,11848.0
25,128301,37.0,0.0,50.0,1041.0,0.0,377.0,7095.0,158.0,11.0,11.0,0.0,423.0,1115.0,19.0,0.0,0.0,13445.0
26,128301,37.0,0.0,50.0,1074.0,0.0,399.0,7195.0,158.0,11.0,11.0,0.0,442.0,1115.0,19.0,0.0,0.0,15210.0
27,128301,37.0,0.0,50.0,1110.0,0.0,421.0,7295.0,158.0,11.0,11.0,0.0,459.0,1115.0,19.0,0.0,0.0,17094.0
28,128301,37.0,0.0,50.0,1149.0,0.0,439.0,7395.0,158.0,11.0,11.0,0.0,477.0,1115.0,19.0,0.0,0.0,19118.0
29,128301,37.0,0.0,50.0,1180.0,0.0,465.0,7755.0,158.0,11.0,11.0,0.0,503.0,1115.0,19.0,0.0,0.0,21202.0
30,128301,37.0,0.0,50.0,1203.0,0.0,497.0,8375.0,158.0,11.0,11.0,0.0,535.0,1115.0,19.0,0.0,0.0,23347.0
31,128301,37.0,0.0,50.0,1226.0,0.0,519.0,9055.0,158.0,11.0,11.0,0.0,557.0,1115.0,19.0,0.0,0.0,25693.0
32,128301,37.0,0.0,50.0,1249.0,0.0,532.0,9575.0,158.0,11.0,11.0,0.0,570.0,1115.0,19.0,0.0,0.0,28258.0
33,128301,37.0,0.0,50.0,1271.0,0.0,540.0,10300.0,158.0,11.0,11.0,0.0,578.0,1115.0,19.0,0.0,0.0,30944.0
34,128301,37.0,0.0,50.0,1292.0,0.0,557.0,11385.0,158.0,11.0,11.0,0.0,595.0,1115.0,19.0,0.0,0.0,33663.0
35,128301,37.0,0.0,50.0,1313.0,0.0,580.0,12315.0,158.0,11.0,11.0,0.0,618.0,1115.0,19.0,0.0,0.0,36519.0
2,128401,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,128401,0.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0
4,128401,0.0,0.0,10.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,214.0,0.0,0.0
5,128401,0.0,0.0,10.0,0.0,0.0,29.0,450.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,405.0,0.0,0.0
6,128401,0.0,0.0,10.0,0.0,0.0,42.0,800.0,50.0,0.0,0.0,0.0,4.0,100.0,0.0,634.0,0.0,0.0
7,128401,0.0,0.0,15.0,0.0,0.0,56.0,1395.0,85.0,0.0,0.0,0.0,8.0,100.0,0.0,894.0,0.0,0.0
8,128401,0.0,0.0,45.0,0.0,0.0,66.0,1560.0,120.0,0.0,1.0,0.0,10.0,100.0,4.0,1255.0,0.0,0.0
9,128401,0.0,0.0,45.0,0.0,16.0,75.0,1970.0,155.0,0.0,2.0,0.0,15.0,100.0,9.0,1633.0,0.0,0.0
10,128401,0.0,0.0,45.0,0.0,34.0,93.0,2320.0,155.0,0.0,4.0,0.0,21.0,520.0,14.0,2032.0,0.0,0.0
11,128401,0.0,0.0,45.0,0.0,79.0,98.0,2480.0,171.0,0.0,5.0,5.0,21.0,740.0,14.0,2544.0,0.0,0.0
12,128401,0.0,0.0,45.0,0.0,132.0,103.0,2580.0,207.0,0.0,6.0,11.0,24.0,840.0,14.0,3068.0,0.0,0.0
13,128401,0.0,0.0,45.0,0.0,194.0,110.0,2720.0,227.0,0.0,6.0,17.0,29.0,840.0,16.0,3601.0,0.0,0.0
14,128401,0.0,0.0,45.0,0.0,270.0,117.0,2860.0,257.0,0.0,6.0,17.0,33.0,960.0,18.0,4181.0,0.0,0.0
15,128401,0.0,0.0,45.0,0.0,340.0,126.0,2890.0,267.0,0.0,6.0,17.0,41.0,1080.0,22.0,4786.0,0.0,0.0
16,128401,0.0,0.0,45.0,0.0,415.0,134.0,2920.0,297.0,0.0,6.0,17.0,46.0,1080.0,22.0,5459.0,0.0,0.0
17,128401,0.0,0.0,45.0,0.0,487.0,143.0,2920.0,327.0,0.0,6.0,17.0,50.0,1080.0,22.0,6187.0,0.0,0.0
18,128401,0.0,0.0,45.0,0.0,576.0,152.0,2920.0,357.0,0.0,6.0,17.0,56.0,1080.0,22.0,6971.0,0.0,0.0
19,128401,0.0,0.0,45.0,0.0,709.0,159.0,2920.0,357.0,0.0,6.0,17.0,61.0,1080.0,22.0,7859.0,0.0,0.0
20,128401,0.0,0.0,45.0,0.0,866.0,173.0,2920.0,357.0,0.0,6.0,17.0,71.0,1080.0,22.0,8780.0,0.0,0.0
21,128401,0.0,0.0,45.0,0.0,1068.0,181.0,2920.0,357.0,0.0,6.0,17.0,77.0,1180.0,22.0,9799.0,0.0,0.0
22,128401,0.0,0.0,45.0,0.0,1286.0,188.0,2920.0,357.0,0.0,6.0,17.0,82.0,1280.0,22.0,10996.0,0.0,0.0
23,128401,0.0,0.0,45.0,0.0,1470.0,204.0,2920.0,357.0,0.0,6.0,17.0,88.0,1280.0,22.0,12319.0,0.0,0.0
24,128401,0.0,0.0,45.0,0.0,1613.0,221.0,2920.0,357.0,0.0,6.0,17.0,94.0,1280.0,22.0,13794.0,0.0,0.0
25,128401,0.0,0.0,45.0,0.0,1722.0,229.0,2920.0,357.0,0.0,6.0,17.0,100.0,1280.0,22.0,15504.0,0.0,0.0
26,128401,0.0,0.0,45.0,0.0,1794.0,238.0,3380.0,357.0,0.0,6.0,17.0,106.0,1280.0,22.0,17344.0,0.0,0.0
27,128401,0.0,0.0,45.0,0.0,1839.0,246.0,3380.0,357.0,0.0,6.0,17.0,112.0,1280.0,22.0,19379.0,0.0,0.0
28,128401,0.0,0.0,45.0,0.0,1871.0,251.0,3380.0,357.0,0.0,6.0,17.0,117.0,1280.0,22.0,21577.0,0.0,0.0
29,128401,0.0,0.0,45.0,0.0,1904.0,255.0,3840.0,357.0,0.0,6.0,17.0,121.0,1280.0,22.0,23899.0,0.0,0.0
30,128401,0.0,0.0,45.0,0.0,1938.0,259.0,3840.0,357.0,0.0,6.0,17.0,125.0,1280.0,22.0,26420.0,0.0,0.0
31,128401,0.0,0.0,45.0,0.0,1972.0,263.0,4300.0,357.0,0.0,6.0,17.0,129.0,1280.0,22.0,28999.0,0.0,0.0
32,128401,0.0,0.0,45.0,0.0,2006.0,267.0,4300.0,357.0,0.0,6.0,17.0,133.0,1280.0,22.0,31741.0,0.0,0.0
33,128401,0.0,0.0,45.0,0.0,2039.0,271.0,4800.0,357.0,0.0,6.0,17.0,137.0,1280.0,22.0,34574.0,0.0,0.0
34,128401,0.0,0.0,45.0,0.0,2071.0,275.0,5300.0,357.0,0.0,6.0,17.0,141.0,1280.0,22.0,37556.0,0.0,0.0
35,128401,0.0,0.0,45.0,0.0,2103.0,279.0,5300.0,357.0,0.0,6.0,17.0,145.0,1280.0,22.0,40743.0,0.0,0.0
2,128501,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,128501,0.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0
4,128501,0.0,0.0,10.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,214.0,0.0,0.0
5,128501,0.0,0.0,10.0,0.0,0.0,29.0,450.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,405.0,0.0,0.0
6,128501,0.0,0.0,10.0,0.0,0.0,42.0,800.0,50.0,0.0,0.0,0.0,4.0,100.0,0.0,634.0,0.0,0.0
7,128501,0.0,0.0,15.0,0.0,0.0,56.0,1395.0,85.0,0.0,0.0,0.0,8.0,100.0,0.0,894.0,0.0,0.0
8,128501,0.0,0.0,30.0,0.0,0.0,63.0,1560.0,120.0,0.0,1.0,0.0,10.0,100.0,4.0,1286.0,0.0,0.0
9,128501,0.0,0.0,45.0,0.0,16.0,76.0,1865.0,155.0,0.0,2.0,0.0,14.0,100.0,9.0,1646.0,0.0,0.0
10,128501,0.0,0.0,45.0,0.0,45.0,92.0,2225.0,190.0,0.0,3.0,0.0,15.0,520.0,14.0,2034.0,0.0,0.0
11,128501,0.0,0.0,45.0,0.0,90.0,102.0,2485.0,206.0,0.0,4.0,5.0,18.0,740.0,14.0,2487.0,0.0,0.0
12,128501,0.0,0.0,45.0,0.0,145.0,112.0,2625.0,242.0,0.0,4.0,13.0,21.0,740.0,14.0,2953.0,0.0,0.0
13,128501,0.0,0.0,45.0,0.0,205.0,124.0,2865.0,262.0,0.0,4.0,16.0,29.0,740.0,16.0,3434.0,0.0,0.0
14,128501,0.0,0.0,45.0,0.0,269.0,141.0,3005.0,284.0,0.0,4.0,16.0,39.0,860.0,18.0,3926.0,0.0,0.0
15,128501,0.0,0.0,49.0,0.0,325.0,159.0,3095.0,294.0,0.0,4.0,16.0,53.0,980.0,20.0,4437.0,0.0,0.0
16,128501,0.0,0.0,49.0,0.0,384.0,176.0,3125.0,314.0,0.0,4.0,16.0,66.0,980.0,22.0,5005.0,0.0,0.0
17,128501,0.0,0.0,49.0,0.0,459.0,193.0,3125.0,344.0,0.0,4.0,16.0,75.0,980.0,22.0,5633.0,0.0,0.0
18,128501,0.0,0.0,49.0,0.0,563.0,211.0,3125.0,354.0,0.0,4.0,16.0,85.0,980.0,22.0,6315.0,0.0,0.0
19,128501,0.0,0.0,49.0,0.0,692.0,227.0,3125.0,354.0,0.0,4.0,16.0,96.0,980.0,22.0,7091.0,0.0,0.0
20,128501,0.0,0.0,49.0,0.0,830.0,248.0,3125.0,354.0,0.0,4.0,16.0,111.0,980.0,22.0,7909.0,0.0,0.0
21,128501,0.0,0.0,49.0,0.0,1011.0,259.0,3125.0,354.0,0.0,4.0,16.0,121.0,1080.0,22.0,8848.0,0.0,0.0
22,128501,0.0,0.0,49.0,0.0,1203.0,274.0,3125.0,354.0,0.0,4.0,16.0,132.0,1180.0,22.0,9931.0,0.0,0.0
23,128501,0.0,0.0,49.0,0.0,1352.0,297.0,3125.0,354.0,0.0,4.0,16.0,143.0,1180.0,22.0,11192.0,0.0,0.0
24,128501,0.0,0.0,49.0,0.0,1468.0,322.0,3125.0,354.0,0.0,4.0,16.0,155.0,1180.0,22.0,12584.0,0.0,0.0
25,128501,0.0,0.0,49.0,0.0,1560.0,339.0,3125.0,354.0,0.0,4.0,16.0,167.0,1180.0,22.0,14199.0,0.0,0.0
26,128501,0.0,0.0,49.0,0.0,1604.0,356.0,3585.0,354.0,0.0,4.0,16.0,179.0,1180.0,22.0,15956.0,0.0,0.0
27,128501,0.0,0.0,49.0,0.0,1630.0,373.0,4045.0,354.0,0.0,4.0,16.0,191.0,1180.0,22.0,17841.0,0.0,0.0
28,128501,0.0,0.0,49.0,0.0,1656.0,386.0,4045.0,354.0,0.0,4.0,16.0,202.0,1180.0,22.0,19931.0,0.0,0.0
29,128501,0.0,0.0,49.0,0.0,1683.0,395.0,4505.0,354.0,0.0,4.0,16.0,211.0,1180.0,22.0,22164.0,0.0,0.0
30,128501,0.0,0.0,49.0,0.0,1711.0,403.0,4965.0,354.0,0.0,4.0,16.0,219.0,1180.0,22.0,24551.0,0.0,0.0
31,128501,0.0,0.0,49.0,0.0,1739.0,411.0,5425.0,354.0,0.0,4.0,16.0,227.0,1180.0,22.0,27046.0,0.0,0.0
32,128501,0.0,0.0,49.0,0.0,1767.0,419.0,5885.0,354.0,0.0,4.0,16.0,235.0,1180.0,22.0,29651.0,0.0,0.0
33,128501,0.0,0.0,49.0,0.0,1794.0,427.0,6385.0,354.0,0.0,4.0,16.0,243.0,1180.0,22.0,32397.0,0.0,0.0
34,128501,0.0,0.0,49.0,0.0,1820.0,435.0,7385.0,354.0,0.0,4.0,16.0,251.0,1180.0,22.0,35251.0,0.0,0.0
35,128501,0.0,0.0,49.0,0.0,1846.0,443.0,7885.0,354.0,0.0,4.0,16.0,259.0,1180.0,22.0,38290.0,0.0,0.0
2,128701,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,25.0
3,128701,0.0,0.0,0.0,0.0,0.0,0.0,140.0,30.0,0.0,0.0,0.0,3.0,125.0,0.0,0.0,0.0,90.0
4,128701,0.0,0.0,0.0,0.0,0.0,1.0,260.0,75.0,0.0,0.0,0.0,4.0,295.0,0.0,0.0,0.0,213.0
5,128701,0.0,0.0,10.0,0.0,0.0,2.0,440.0,140.0,0.0,0.0,0.0,7.0,455.0,0.0,0.0,0.0,396.0
6,128701,0.0,0.0,10.0,0.0,0.0,3.0,675.0,170.0,0.0,3.0,0.0,15.0,845.0,0.0,0.0,0.0,642.0
7,128701,0.0,0.0,10.0,0.0,0.0,5.0,880.0,210.0,0.0,6.0,0.0,21.0,1685.0,0.0,0.0,0.0,932.0
8,128701,0.0,0.0,10.0,10.0,0.0,7.0,1310.0,235.0,0.0,9.0,0.0,29.0,2245.0,9.0,0.0,0.0,1285.0
9,128701,0.0,0.0,10.0,40.0,0.0,10.0,1560.0,260.0,1.0,9.0,5.0,40.0,2245.0,23.0,0.0,0.0,1714.0
10,128701,0.0,0.0,20.0,100.0,0.0,18.0,1760.0,260.0,1.0,9.0,10.0,45.0,2245.0,37.0,0.0,0.0,2196.0
11,128701,13.0,0.0,30.0,144.0,0.0,24.0,1960.0,260.0,3.0,9.0,15.0,52.0,2495.0,37.0,0.0,0.0,2660.0
12,128701,36.0,0.0,30.0,188.0,0.0,26.0,2530.0,260.0,3.0,9.0,15.0,63.0,2745.0,37.0,0.0,0.0,3112.0
13,128701,56.0,0.0,30.0,241.0,0.0,34.0,2780.0,285.0,3.0,9.0,15.0,76.0,2745.0,37.0,0.0,0.0,3586.0
14,128701,56.0,0.0,30.0,318.0,0.0,48.0,2940.0,310.0,5.0,9.0,15.0,94.0,2745.0,37.0,0.0,0.0,4081.0
15,128701,56.0,0.0,30.0,438.0,0.0,62.0,2940.0,310.0,5.0,9.0,15.0,108.0,2745.0,37.0,0.0,0.0,4653.0
16,128701,64.0,0.0,30.0,567.0,0.0,74.0,2940.0,310.0,5.0,9.0,15.0,119.0,2745.0,37.0,0.0,0.0,5254.0
17,128701,67.0,0.0,30.0,692.0,0.0,83.0,2990.0,310.0,5.0,9.0,15.0,137.0,2745.0,37.0,0.0,0.0,5895.0
18,128701,67.0,0.0,30.0,829.0,0.0,99.0,3040.0,310.0,7.0,9.0,15.0,155.0,2745.0,37.0,0.0,0.0,6566.0
19,128701,67.0,0.0,30.0,967.0,0.0,112.0,3135.0,310.0,7.0,9.0,15.0,166.0,2745.0,37.0,0.0,0.0,7404.0
20,128701,67.0,0.0,30.0,1048.0,0.0,125.0,3330.0,310.0,7.0,9.0,15.0,189.0,2745.0,37.0,0.0,0.0,8297.0
21,128701,67.0,0.0,30.0,1143.0,0.0,136.0,3640.0,310.0,7.0,9.0,15.0,219.0,2745.0,37.0,0.0,0.0,9241.0
22,128701,67.0,0.0,30.0,1227.0,0.0,154.0,3850.0,310.0,7.0,9.0,15.0,244.0,2745.0,37.0,0.0,0.0,10372.0
23,128701,67.0,0.0,30.0,1286.0,0.0,176.0,3940.0,310.0,7.0,9.0,15.0,266.0,2745.0,37.0,0.0,0.0,11692.0
24,128701,67.0,0.0,30.0,1337.0,0.0,185.0,4555.0,310.0,7.0,9.0,15.0,277.0,2745.0,37.0,0.0,0.0,13189.0
25,128701,67.0,0.0,30.0,1392.0,0.0,207.0,4555.0,310.0,7.0,9.0,15.0,293.0,2745.0,37.0,0.0,0.0,14824.0
26,128701,67.0,0.0,30.0,1416.0,0.0,229.0,5135.0,310.0,7.0,9.0,15.0,312.0,2745.0,37.0,0.0,0.0,16541.0
27,128701,67.0,0.0,30.0,1434.0,0.0,256.0,6800.0,310.0,7.0,9.0,15.0,332.0,2745.0,37.0,0.0,0.0,18218.0
28,128701,67.0,0.0,30.0,1459.0,0.0,274.0,7060.0,310.0,7.0,9.0,15.0,350.0,2745.0,37.0,0.0,0.0,20232.0
29,128701,67.0,0.0,30.0,1492.0,0.0,279.0,7905.0,310.0,7.0,9.0,15.0,355.0,2745.0,37.0,0.0,0.0,22470.0
30,128701,67.0,0.0,30.0,1526.0,0.0,289.0,8225.0,310.0,7.0,9.0,15.0,365.0,2745.0,37.0,0.0,0.0,24863.0
31,128701,67.0,0.0,30.0,1569.0,0.0,304.0,8545.0,310.0,7.0,9.0,15.0,380.0,2745.0,37.0,0.0,0.0,27310.0
32,128701,67.0,0.0,30.0,1602.0,0.0,315.0,8865.0,310.0,7.0,9.0,15.0,391.0,2745.0,37.0,0.0,0.0,29912.0
33,128701,67.0,0.0,30.0,1633.0,0.0,327.0,9235.0,310.0,7.0,9.0,15.0,403.0,2745.0,37.0,0.0,0.0,32644.0
34,128701,67.0,0.0,30.0,1663.0,0.0,339.0,9605.0,310.0,7.0,9.0,15.0,415.0,2745.0,37.0,0.0,0.0,35540.0
35,128701,67.0,0.0,30.0,1693.0,0.0,351.0,9975.0,310.0,7.0,9.0,15.0,427.0,2745.0,37.0,0.0,0.0,38565.0
2,128801,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,19.0
3,128801,0.0,0.0,0.0,0.0,0.0,1.0,370.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,62.0
4,128801,0.0,0.0,0.0,0.0,0.0,4.0,915.0,0.0,0.0,0.0,0.0,13.0,200.0,0.0,0.0,0.0,143.0
5,128801,0.0,0.0,5.0,0.0,0.0,11.0,1665.0,10.0,0.0,0.0,0.0,22.0,200.0,0.0,0.0,0.0,256.0
6,128801,0.0,0.0,5.0,0.0,0.0,13.0,2530.0,10.0,0.0,0.0,0.0,36.0,380.0,0.0,0.0,0.0,459.0
7,128801,0.0,0.0,5.0,0.0,0.0,19.0,3500.0,10.0,0.0,0.0,0.0,51.0,615.0,0.0,0.0,0.0,688.0
8,128801,0.0,0.0,5.0,0.0,0.0,27.0,4325.0,25.0,0.0,0.0,0.0,69.0,615.0,0.0,0.0,0.0,975.0
9,128801,0.0,0.0,5.0,20.0,0.0,35.0,4930.0,40.0,0.0,4.0,0.0,83.0,1015.0,9.0,0.0,0.0,1288.0
10,128801,0.0,0.0,30.0,50.0,0.0,44.0,5290.0,40.0,5.0,9.0,0.0,92.0,1015.0,18.0,0.0,0.0,1664.0
11,128801,13.0,0.0,40.0,88.0,0.0,53.0,5710.0,40.0,7.0,14.0,0.0,100.0,1015.0,18.0,0.0,0.0,2082.0
12,128801,29.0,0.0,50.0,118.0,0.0,66.0,6480.0,40.0,7.0,14.0,0.0,116.0,1015.0,21.0,0.0,0.0,2442.0
13,128801,42.0,0.0,50.0,141.0,0.0,76.0,6990.0,73.0,7.0,14.0,0.0,128.0,1015.0,24.0,0.0,0.0,2899.0
14,128801,42.0,0.0,50.0,182.0,0.0,87.0,7450.0,106.0,7.0,14.0,0.0,141.0,1015.0,24.0,0.0,0.0,3423.0
15,128801,42.0,0.0,50.0,248.0,0.0,102.0,7820.0,106.0,7.0,14.0,0.0,160.0,1015.0,24.0,0.0,0.0,3950.0
16,128801,45.0,0.0,50.0,338.0,0.0,110.0,7960.0,118.0,7.0,14.0,0.0,174.0,1015.0,24.0,0.0,0.0,4568.0
17,128801,48.0,0.0,50.0,435.0,0.0,116.0,8150.0,118.0,7.0,14.0,0.0,188.0,1015.0,24.0,0.0,0.0,5242.0
18,128801,48.0,0.0,50.0,559.0,0.0,125.0,8415.0,118.0,7.0,14.0,0.0,197.0,1015.0,24.0,0.0,0.0,5988.0
19,128801,48.0,0.0,50.0,698.0,0.0,137.0,8740.0,118.0,7.0,14.0,0.0,209.0,1015.0,24.0,0.0,0.0,6799.0
20,128801,48.0,0.0,50.0,817.0,0.0,149.0,9065.0,118.0,7.0,14.0,0.0,231.0,1015.0,24.0,0.0,0.0,7668.0
21,128801,48.0,0.0,50.0,948.0,0.0,159.0,9350.0,118.0,7.0,14.0,0.0,250.0,1015.0,24.0,0.0,0.0,8657.0
22,128801,48.0,0.0,50.0,1084.0,0.0,172.0,9565.0,118.0,7.0,14.0,0.0,267.0,1015.0,24.0,0.0,0.0,9826.0
23,128801,48.0,0.0,50.0,1195.0,0.0,189.0,9910.0,118.0,7.0,14.0,0.0,289.0,1015.0,24.0,0.0,0.0,11116.0
24,128801,48.0,0.0,50.0,1300.0,0.0,211.0,10270.0,118.0,7.0,14.0,0.0,310.0,1015.0,24.0,0.0,0.0,12501.0
25,128801,48.0,0.0,50.0,1385.0,0.0,237.0,10730.0,118.0,7.0,14.0,0.0,333.0,1015.0,24.0,0.0,0.0,14015.0
26,128801,48.0,0.0,50.0,1424.0,0.0,259.0,11610.0,118.0,7.0,14.0,0.0,352.0,1015.0,24.0,0.0,0.0,15691.0
27,128801,48.0,0.0,50.0,1448.0,0.0,281.0,12590.0,118.0,7.0,14.0,0.0,371.0,1015.0,24.0,0.0,0.0,17473.0
28,128801,48.0,0.0,50.0,1472.0,0.0,294.0,13775.0,118.0,7.0,14.0,0.0,384.0,1015.0,24.0,0.0,0.0,19434.0
29,128801,48.0,0.0,50.0,1497.0,0.0,299.0,15020.0,118.0,7.0,14.0,0.0,389.0,1015.0,24.0,0.0,0.0,21632.0
30,128801,48.0,0.0,50.0,1523.0,0.0,309.0,15740.0,118.0,7.0,14.0,0.0,399.0,1015.0,24.0,0.0,0.0,23984.0
31,128801,48.0,0.0,50.0,1549.0,0.0,314.0,16665.0,118.0,7.0,14.0,0.0,404.0,1015.0,24.0,0.0,0.0,26472.0
32,128801,48.0,0.0,50.0,1575.0,0.0,314.0,18215.0,118.0,7.0,14.0,0.0,404.0,1015.0,24.0,0.0,0.0,29050.0
33,128801,48.0,0.0,50.0,1600.0,0.0,320.0,19710.0,118.0,7.0,14.0,0.0,410.0,1015.0,24.0,0.0,0.0,31719.0
34,128801,48.0,0.0,50.0,1624.0,0.0,332.0,20680.0,118.0,7.0,14.0,0.0,422.0,1015.0,24.0,0.0,0.0,34551.0
35,128801,48.0,0.0,50.0,1648.0,0.0,344.0,21650.0,118.0,7.0,14.0,0.0,434.0,1015.0,24.0,0.0,0.0,37512.0
2,128901,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,128901,0.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0
4,128901,0.0,0.0,10.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,214.0,0.0,0.0
5,128901,0.0,0.0,10.0,0.0,0.0,29.0,450.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,405.0,0.0,0.0
6,128901,0.0,0.0,10.0,0.0,0.0,42.0,800.0,50.0,0.0,0.0,0.0,4.0,100.0,0.0,634.0,0.0,0.0
7,128901,0.0,0.0,15.0,0.0,0.0,56.0,1395.0,85.0,0.0,0.0,0.0,8.0,100.0,0.0,894.0,0.0,0.0
8,128901,0.0,0.0,30.0,0.0,0.0,63.0,1560.0,120.0,0.0,1.0,0.0,10.0,100.0,4.0,1286.0,0.0,0.0
9,128901,0.0,0.0,45.0,0.0,16.0,70.0,1700.0,155.0,0.0,2.0,0.0,10.0,100.0,9.0,1710.0,0.0,0.0
10,128901,0.0,0.0,45.0,0.0,40.0,82.0,1970.0,170.0,0.0,4.0,0.0,11.0,520.0,14.0,2145.0,0.0,0.0
11,128901,0.0,0.0,45.0,0.0,85.0,87.0,2130.0,186.0,0.0,5.0,5.0,11.0,740.0,14.0,2657.0,0.0,0.0
12,128901,0.0,0.0,45.0,0.0,138.0,92.0,2230.0,222.0,0.0,6.0,11.0,14.0,840.0,14.0,3181.0,0.0,0.0
13,128901,0.0,0.0,45.0,0.0,200.0,99.0,2370.0,242.0,0.0,6.0,17.0,19.0,840.0,16.0,3714.0,0.0,0.0
14,128901,0.0,0.0,45.0,0.0,276.0,106.0,2510.0,272.0,0.0,6.0,17.0,23.0,960.0,18.0,4294.0,0.0,0.0
15,128901,0.0,0.0,45.0,0.0,346.0,115.0,2540.0,282.0,0.0,6.0,17.0,31.0,1080.0,22.0,4899.0,0.0,0.0
16,128901,0.0,0.0,45.0,0.0,421.0,123.0,2570.0,312.0,0.0,6.0,17.0,36.0,1080.0,22.0,5572.0,0.0,0.0
17,128901,0.0,0.0,45.0,0.0,493.0,132.0,2570.0,342.0,0.0,6.0,17.0,40.0,1080.0,22.0,6300.0,0.0,0.0
18,128901,0.0,0.0,45.0,0.0,582.0,141.0,2570.0,372.0,0.0,6.0,17.0,46.0,1080.0,22.0,7084.0,0.0,0.0
19,128901,0.0,0.0,45.0,0.0,715.0,148.0,2570.0,372.0,0.0,6.0,17.0,51.0,1080.0,22.0,7972.0,0.0,0.0
20,128901,0.0,0.0,45.0,0.0,872.0,162.0,2570.0,372.0,0.0,6.0,17.0,61.0,1080.0,22.0,8893.0,0.0,0.0
21,128901,0.0,0.0,45.0,0.0,1074.0,170.0,2570.0,372.0,0.0,6.0,17.0,67.0,1180.0,22.0,9912.0,0.0,0.0
22,128901,0.0,0.0,45.0,0.0,1292.0,177.0,2570.0,372.0,0.0,6.0,17.0,72.0,1280.0,22.0,11109.0,0.0,0.0
23,128901,0.0,0.0,45.0,0.0,1476.0,193.0,2570.0,372.0,0.0,6.0,17.0,78.0,1280.0,22.0,12432.0,0.0,0.0
24,128901,0.0,0.0,45.0,0.0,1619.0,210.0,2570.0,372.0,0.0,6.0,17.0,84.0,1280.0,22.0,13907.0,0.0,0.0
25,128901,0.0,0.0,45.0,0.0,1728.0,218.0,2570.0,372.0,0.0,6.0,17.0,90.0,1280.0,22.0,15617.0,0.0,0.0
26,128901,0.0,0.0,45.0,0.0,1800.0,227.0,3030.0,372.0,0.0,6.0,17.0,96.0,1280.0,22.0,17457.0,0.0,0.0
27,128901,0.0,0.0,45.0,0.0,1845.0,235.0,3030.0,372.0,0.0,6.0,17.0,102.0,1280.0,22.0,19492.0,0.0,0.0
