command_type,param_05,drama_id,param_02,param_08,command_id,param_04,param_06,param_03,param_01,param_07
25,"",1092501,bgm_M321_2C,"",1092501011,0,"",0,bgm_M321,""
121,0,1092501,0,"",1092501012,1.25,0,1.25,0,""
32,1,1092501,1,"",1092501013,0,1,0,12,""
23,"",1092501,se_sys_login_birthday_new_01,"",1092501014,0,"",0,se_common,""
93,"",1092501,"","",1092501015,"","","",1.3,""
3,0,1092501,blb_stop,"",1092501016,blb_idle,0.05,0,109211,0.3
2,0,1092501,80,"",1092501017,0.25,"",-220,109211,""
93,"",1092501,"","",1092501018,"","","",1.4,""
121,1,1092501,0,"",1092501019,1.4,3,1.4,0,""
131,"",1092501,"","",1092501020,"","","",1,""
3,1,1092501,blb_blowout_01,"",1092501021,blb_idle,0.3,0,109211,0.3
93,"",1092501,"","",1092501022,"","","",0.7,""
32,1,1092501,0,"",1092501023,0,1,0,12,""
31,1,1092501,13,"",1092501024,0,1,0,13,""
93,"",1092501,"","",1092501025,"","","",0.2,""
23,"",1092501,se_sys_login_birthday_blow_candle,"",1092501026,0,"",0,se_common,""
93,"",1092501,"","",1092501027,"","","",1.2,""
23,"",1092501,se_adv_tickle_02,"",1092501028,0,"",0,se_adv_tickle_02,""
31,1,1092501,4,"",1092501029,0,1,0,4,""
93,"",1092501,"","",1092501030,"","","",1,""
23,"",1092501,se_sys_login_birthday_02,"",1092501031,0,"",0,se_common,""
3,0,1092501,blb_idle,"",1092501032,"",0.3,1,109211,""
93,"",1092501,"","",1092501033,"","","",1.05,""
23,"",1092501,se_sys_login_birthday_cracker,"",1092501034,0,"",0,se_common,""
31,1,1092501,6,"",1092501035,0,1,0,6,""
3,1,1092501,blb_joy_01,"",1092501036,blb_wish_01,0,0,109211,""
93,"",1092501,"","",1092501037,"","","",2,""
21,"",1092501,vo_adv_1092501_000,"",1092501038,0,"",0,vo_adv_1092501,""
13,"",1092501,870,"",1092501039,"","","",109211,""
11,1,1092501,"굉장해, 굉장해!\n이거 내 생일 케이크 맞지!?\n게다가 직접 만든 거네~!\n먹기 아까워……!","",1092501040,1,0,5,109211,0
91,"",1092501,"","",1092501041,"","","",0,""
21,"",1092501,vo_adv_1092501_001,"",1092501042,0,"",0,vo_adv_1092501,""
11,1,1092501,"그렇지! 분명 마도서에\n시간을 멈추는 마법이 있었어!","",1092501043,1,0,7,109211,0
91,"",1092501,"","",1092501044,"","","",0,""
21,"",1092501,vo_adv_1092501_002,"",1092501045,0,"",0,vo_adv_1092501,""
11,1,1092501,"……어, 저건 사용 금지구나.\n아쉽다……","",1092501046,1,0,4,109211,0
91,"",1092501,"","",1092501047,"","","",0,""
21,"",1092501,vo_adv_1092501_003,"",1092501048,0,"",0,vo_adv_1092501,""
11,1,1092501,"그럼 온 힘을 다해 살펴보고 음미하면서 먹어야지!\n……응? 넘 야단스러운 걸까?\n그래도 그만큼 기뻤거든!","",1092501049,1,0,5,109211,0
91,"",1092501,"","",1092501050,"","","",0,""
21,"",1092501,vo_adv_1092501_004,"",1092501051,0,"",0,vo_adv_1092501,""
11,1,1092501,"그러면 글레어와 모두를 불러서\n다 같이 먹을까!\n에헤헤! 네 덕분에\n최고의 생일을 맞이할 것 같아!","",1092501052,1,0,6,109211,0
91,"",1092501,"","",1092501053,"","","",0,""
31,1,1092501,9,"",1092501054,0,1,0,9,""
131,"",1092501,"","",1092501055,"","","",0,""
22,"",1092501,1,"",1092501056,0,"",0,0,""
111,"",1092501,"","",1092501057,"","","","",""
91,"",1092501,"","",1092501058,"","","",0,""
1,-220,1093501,109311,cmn_talk_def_N,1093501001,400,1.5,850,1,1
31,1,1093501,8,"",1093501002,0,1,0,8,""
31,1,1093501,7,"",1093501003,0,1,0,7,""
31,1,1093501,76,"",1093501004,0,1,0,76,""
31,1,1093501,3,"",1093501005,0,1,0,3,""
31,1,1093501,2,"",1093501006,0,1,0,2,""
31,1,1093501,1,"",1093501007,0,1,0,1,""
31,1,1093501,12,"",1093501008,0,0,0,12,""
3,"",1093501,blb_run_01,"",1093501009,"",0.3,1,109311,""
2,0,1093501,90,"",1093501010,1.3,"",-220,109311,""
25,"",1093501,bgm_M321_2C,"",1093501011,0,"",0,bgm_M321,""
121,0,1093501,0,"",1093501012,1.25,0,1.25,0,""
32,1,1093501,1,"",1093501013,0,1,0,12,""
23,"",1093501,se_sys_login_birthday_new_01,"",1093501014,0,"",0,se_common,""
93,"",1093501,"","",1093501015,"","","",1.3,""
3,0,1093501,blb_stop,"",1093501016,blb_idle,0.05,0,109311,0.3
2,0,1093501,80,"",1093501017,0.25,"",-220,109311,""
93,"",1093501,"","",1093501018,"","","",1.4,""
121,1,1093501,0,"",1093501019,1.4,3,1.4,0,""
131,"",1093501,"","",1093501020,"","","",1,""
3,1,1093501,blb_blowout_02,"",1093501021,blb_idle,0.3,0,109311,0.3
93,"",1093501,"","",1093501022,"","","",0.7,""
32,1,1093501,0,"",1093501023,0,1,0,12,""
31,1,1093501,13,"",1093501024,0,1,0,13,""
93,"",1093501,"","",1093501025,"","","",0.2,""
23,"",1093501,se_sys_login_birthday_blow_candle,"",1093501026,0,"",0,se_common,""
93,"",1093501,"","",1093501027,"","","",1.2,""
23,"",1093501,se_adv_tickle_02,"",1093501028,0,"",0,se_adv_tickle_02,""
31,1,1093501,4,"",1093501029,0,1,0,4,""
93,"",1093501,"","",1093501030,"","","",1,""
23,"",1093501,se_sys_login_birthday_02,"",1093501031,0,"",0,se_common,""
3,0,1093501,blb_idle,"",1093501032,"",0.3,1,109311,""
93,"",1093501,"","",1093501033,"","","",1.05,""
23,"",1093501,se_sys_login_birthday_cracker,"",1093501034,0,"",0,se_common,""
31,1,1093501,6,"",1093501035,0,1,0,6,""
3,1,1093501,blb_joy_02,"",1093501036,blb_wish_02,0,0,109311,""
93,"",1093501,"","",1093501037,"","","",2,""
21,"",1093501,vo_adv_1093501_000,"",1093501038,0,"",0,vo_adv_1093501,""
13,"",1093501,870,"",1093501039,"","","",109311,""
11,1,1093501,"와~아! 루의 생일 케이크예요!\n이거 전~부,\n루가 먹어도 되는 건가요!?","",1093501040,1,0,6,109311,0
91,"",1093501,"","",1093501041,"","","",0,""
21,"",1093501,vo_adv_1093501_001,"",1093501042,0,"",0,vo_adv_1093501,""
11,1,1093501,"……라는 말은, 농담이에요오!\n루라면 분명, 케이크 정도는\n한입에 다 먹을 수 있지만……","",1093501043,1,0,7,109311,0
91,"",1093501,"","",1093501044,"","","",0,""
21,"",1093501,vo_adv_1093501_002,"",1093501045,0,"",0,vo_adv_1093501,""
11,1,1093501,"정말 좋아하는 사람과 함께 먹으면,\n더~더욱 맛있어질 거예요!\n그러니까 당신도 루랑 같이\n케이크 먹어줄 거죠!","",1093501046,1,0,6,109311,0
91,"",1093501,"","",1093501047,"","","",0,""
21,"",1093501,vo_adv_1093501_003,"",1093501048,0,"",0,vo_adv_1093501,""
11,1,1093501,"그렇게 정했으면…… 자자!\n그 맛있어 보이는 케이크를,\n루한테 『아~앙』 하고\n먹여주세요!","",1093501049,1,0,6,109311,0
91,"",1093501,"","",1093501050,"","","",0,""
21,"",1093501,vo_adv_1093501_004,"",1093501051,0,"",0,vo_adv_1093501,""
11,1,1093501,"에헤헤…… 그야 오늘은\n루가 오냐오냐 받는 날이라고요!\n마구 어리광 부릴 거니까\n각오해 주세요!!","",1093501052,1,0,6,109311,0
91,"",1093501,"","",1093501053,"","","",0,""
31,1,1093501,9,"",1093501054,0,1,0,9,""
131,"",1093501,"","",1093501055,"","","",0,""
22,"",1093501,1,"",1093501056,0,"",0,0,""
111,"",1093501,"","",1093501057,"","","","",""
91,"",1093501,"","",1093501058,"","","",0,""
31,1,1094501,8,"",1094501001,0,1,0,8,""
93,"",1094501,"","",1094501002,"","","",0.1,""
1,-220,1094501,109411,cmn_talk_def_N,1094501003,400,1.5,850,1,1
31,1,1094501,8,"",1094501004,0,1,0,8,""
31,1,1094501,7,"",1094501005,0,1,0,7,""
31,1,1094501,61,"",1094501006,0,1,0,61,""
31,1,1094501,3,"",1094501007,0,1,0,3,""
31,1,1094501,2,"",1094501008,0,1,0,2,""
31,1,1094501,1,"",1094501009,0,1,0,1,""
31,1,1094501,12,"",1094501010,0,0,0,12,""
3,"",1094501,blb_run_01,"",1094501011,"",0.3,1,109411,""
2,0,1094501,90,"",1094501012,1.3,"",-220,109411,""
25,"",1094501,bgm_M321_2C,"",1094501013,0,"",0,bgm_M321,""
121,0,1094501,0,"",1094501014,1.25,0,1.25,0,""
32,1,1094501,1,"",1094501015,0,1,0,12,""
23,"",1094501,se_sys_login_birthday_new_01,"",1094501016,0,"",0,se_common,""
93,"",1094501,"","",1094501017,"","","",1.3,""
3,0,1094501,blb_stop,"",1094501018,blb_idle,0.05,0,109411,0.3
2,0,1094501,80,"",1094501019,0.25,"",-220,109411,""
93,"",1094501,"","",1094501020,"","","",1.4,""
121,1,1094501,0,"",1094501021,1.4,3,1.4,0,""
131,"",1094501,"","",1094501022,"","","",1,""
3,1,1094501,blb_blowout_03,"",1094501023,blb_idle_02,0.3,0,109411,0.3
93,"",1094501,"","",1094501024,"","","",0.7,""
32,1,1094501,0,"",1094501025,0,1,0,12,""
31,1,1094501,13,"",1094501026,0,1,0,13,""
93,"",1094501,"","",1094501027,"","","",0.2,""
23,"",1094501,se_sys_login_birthday_blow_candle,"",1094501028,0,"",0,se_common,""
93,"",1094501,"","",1094501029,"","","",1.2,""
23,"",1094501,se_adv_tickle_02,"",1094501030,0,"",0,se_adv_tickle_02,""
31,1,1094501,4,"",1094501031,0,1,0,4,""
93,"",1094501,"","",1094501032,"","","",1,""
23,"",1094501,se_sys_login_birthday_02,"",1094501033,0,"",0,se_common,""
3,0,1094501,blb_idle_02,"",1094501034,"",0.3,1,109411,""
93,"",1094501,"","",1094501035,"","","",1.05,""
23,"",1094501,se_sys_login_birthday_cracker,"",1094501036,0,"",0,se_common,""
31,1,1094501,6,"",1094501037,0,1,0,6,""
3,1,1094501,blb_joy_04,"",1094501038,blb_wish_04,0,0,109411,""
93,"",1094501,"","",1094501039,"","","",2,""
21,"",1094501,vo_adv_1094501_000,"",1094501040,0,"",0,vo_adv_1094501,""
13,"",1094501,870,"",1094501041,"","","",109411,""
11,1,1094501,"까, 깜짝 놀랐어……\n혹시 전부 당신이 준비한 거야?","",1094501042,1,0,5,109411,0
91,"",1094501,"","",1094501043,"","","",0,""
21,"",1094501,vo_adv_1094501_001,"",1094501044,0,"",0,vo_adv_1094501,""
11,1,1094501,"그렇구나…… 아니, 미안!\n기쁘지 않은 게 아니라, 그……\n가슴이 이렇게, 따스함이 퍼지는 느낌이 들어서……\n그래서……","",1094501045,1,0,4,109411,0
91,"",1094501,"","",1094501046,"","","",0,""
21,"",1094501,vo_adv_1094501_002,"",1094501047,0,"",0,vo_adv_1094501,""
11,1,1094501,"당신이 이렇게\n축하해 준 거……\n쭉 잊지 않을게.","",1094501048,1,0,8,109411,0
91,"",1094501,"","",1094501049,"","","",0,""
21,"",1094501,vo_adv_1094501_003,"",1094501050,0,"",0,vo_adv_1094501,""
11,1,1094501,"……으으음. 그.\n내 마음이\n아주 조금은 전해졌으려나?","",1094501051,1,0,4,109411,0
91,"",1094501,"","",1094501052,"","","",0,""
21,"",1094501,vo_adv_1094501_004,"",1094501053,0,"",0,vo_adv_1094501,""
11,1,1094501,"그렇다면, 항상 날 믿고 지지해 주는 앤과\n당신 덕분이야.","",1094501054,1,0,6,109411,0
91,"",1094501,"","",1094501055,"","","",0,""
31,1,1094501,9,"",1094501056,0,1,0,9,""
131,"",1094501,"","",1094501057,"","","",0,""
22,"",1094501,1,"",1094501058,0,"",0,0,""
111,"",1094501,"","",1094501059,"","","","",""
91,"",1094501,"","",1094501060,"","","",0,""
1,-220,1108501,110811,cmn_talk_def_N,1108501001,400,1.5,850,1,1
31,1,1108501,8,"",1108501002,0,1,0,8,""
31,1,1108501,7,"",1108501003,0,1,0,7,""
31,1,1108501,39,"",1108501004,0,1,0,39,""
31,1,1108501,3,"",1108501005,0,1,0,3,""
31,1,1108501,2,"",1108501006,0,1,0,2,""
31,1,1108501,1,"",1108501007,0,1,0,1,""
31,1,1108501,12,"",1108501008,0,0,0,12,""
3,"",1108501,blb_run_01,"",1108501009,"",0.3,1,110811,""
2,0,1108501,90,"",1108501010,1.3,"",-220,110811,""
25,"",1108501,bgm_M321_2C,"",1108501011,0,"",0,bgm_M321,""
121,0,1108501,0,"",1108501012,1.25,0,1.25,0,""
32,1,1108501,1,"",1108501013,0,1,0,12,""
23,"",1108501,se_sys_login_birthday_new_01,"",1108501014,0,"",0,se_common,""
93,"",1108501,"","",1108501015,"","","",1.3,""
3,0,1108501,blb_stop,"",1108501016,blb_idle,0.05,0,110811,0.3
2,0,1108501,80,"",1108501017,0.25,"",-220,110811,""
93,"",1108501,"","",1108501018,"","","",1.4,""
121,1,1108501,0,"",1108501019,1.4,3,1.4,0,""
131,"",1108501,"","",1108501020,"","","",1,""
3,1,1108501,blb_blowout_01,"",1108501021,blb_idle,0.3,0,110811,0.3
93,"",1108501,"","",1108501022,"","","",0.7,""
32,1,1108501,0,"",1108501023,0,1,0,12,""
31,1,1108501,13,"",1108501024,0,1,0,13,""
93,"",1108501,"","",1108501025,"","","",0.2,""
23,"",1108501,se_sys_login_birthday_blow_candle,"",1108501026,0,"",0,se_common,""
93,"",1108501,"","",1108501027,"","","",1.2,""
23,"",1108501,se_adv_tickle_02,"",1108501028,0,"",0,se_adv_tickle_02,""
31,1,1108501,4,"",1108501029,0,1,0,4,""
93,"",1108501,"","",1108501030,"","","",1,""
23,"",1108501,se_sys_login_birthday_02,"",1108501031,0,"",0,se_common,""
3,0,1108501,blb_idle,"",1108501032,"",0.3,1,110811,""
93,"",1108501,"","",1108501033,"","","",1.05,""
23,"",1108501,se_sys_login_birthday_cracker,"",1108501034,0,"",0,se_common,""
31,1,1108501,6,"",1108501035,0,1,0,6,""
3,1,1108501,blb_joy_01,"",1108501036,blb_wish_01,0,0,110811,""
93,"",1108501,"","",1108501037,"","","",2,""
21,"",1108501,vo_adv_1108501_000,"",1108501038,0,"",0,vo_adv_1108501,""
13,"",1108501,870,"",1108501039,"","","",110811,""
11,1,1108501,"그래서? 뭔데, 이 케이크. 웃겨.\n하, 클로에 탄생 기념이라는 거?\n하~…… 리얼로 이런 걸 하네.\n본의 아니게 폴짝폴짝 뛰어버렸어.","",1108501040,1,0,5,110811,0
91,"",1108501,"","",1108501041,"","","",0,""
21,"",1108501,vo_adv_1108501_001,"",1108501042,0,"",0,vo_adv_1108501,""
11,1,1108501,"그보다, 태연하게 이런 수제 케이크를.\n거짓말, 네가? 힘들지 않았어?\n아니 부르라고, 이런 건 완전 그거잖아.\n둘이서 하는 게 여러모로 그거잖아.","",1108501043,1,0,5,110811,0
91,"",1108501,"","",1108501044,"","","",0,""
21,"",1108501,vo_adv_1108501_002,"",1108501045,0,"",0,vo_adv_1108501,""
11,1,1108501,"푸~…… 뭐, 상관없지만, 어떻게 하든.\n그럼, 나도 답례로…… 어라?\n없네, 한정 컬러 킬러 펜슬.\n아아, 맞다, 집에 방치해뒀지……","",1108501046,1,0,4,110811,0
91,"",1108501,"","",1108501047,"","","",0,""
21,"",1108501,vo_adv_1108501_003,"",1108501048,0,"",0,vo_adv_1108501,""
11,1,1108501,"그럼 미안한데, 너 이따가\n잠깐 우리 집에 들러줄래.\n엄마도 네가 오면 이상하게 쌩쌩해지니까.\n알았지. 오라고. 응, 결정. 그럼 간다~","",1108501049,1,0,6,110811,0
91,"",1108501,"","",1108501050,"","","",0,""
31,1,1108501,9,"",1108501051,0,1,0,9,""
131,"",1108501,"","",1108501052,"","","",0,""
22,"",1108501,1,"",1108501053,0,"",0,0,""
111,"",1108501,"","",1108501054,"","","","",""
91,"",1108501,"","",1108501055,"","","",0,""
1,-220,1109501,110911,cmn_talk_def_N,1109501001,400,1.5,850,1,1
31,1,1109501,8,"",1109501002,0,1,0,8,""
31,1,1109501,7,"",1109501003,0,1,0,7,""
31,1,1109501,52,"",1109501004,0,1,0,52,""
31,1,1109501,3,"",1109501005,0,1,0,3,""
31,1,1109501,2,"",1109501006,0,1,0,2,""
31,1,1109501,1,"",1109501007,0,1,0,1,""
31,1,1109501,12,"",1109501008,0,0,0,12,""
3,"",1109501,blb_run_01,"",1109501009,"",0.3,1,110911,""
2,0,1109501,90,"",1109501010,1.3,"",-220,110911,""
25,"",1109501,bgm_M321_2C,"",1109501011,0,"",0,bgm_M321,""
121,0,1109501,0,"",1109501012,1.25,0,1.25,0,""
32,1,1109501,1,"",1109501013,0,1,0,12,""
23,"",1109501,se_sys_login_birthday_new_01,"",1109501014,0,"",0,se_common,""
93,"",1109501,"","",1109501015,"","","",1.3,""
3,0,1109501,blb_stop,"",1109501016,blb_idle,0.05,0,110911,0.3
2,0,1109501,80,"",1109501017,0.25,"",-220,110911,""
93,"",1109501,"","",1109501018,"","","",1.4,""
121,1,1109501,0,"",1109501019,1.4,3,1.4,0,""
131,"",1109501,"","",1109501020,"","","",1,""
3,1,1109501,blb_blowout_02,"",1109501021,blb_idle,0.3,0,110911,0.3
93,"",1109501,"","",1109501022,"","","",0.7,""
32,1,1109501,0,"",1109501023,0,1,0,12,""
31,1,1109501,13,"",1109501024,0,1,0,13,""
93,"",1109501,"","",1109501025,"","","",0.2,""
23,"",1109501,se_sys_login_birthday_blow_candle,"",1109501026,0,"",0,se_common,""
93,"",1109501,"","",1109501027,"","","",1.2,""
23,"",1109501,se_adv_tickle_02,"",1109501028,0,"",0,se_adv_tickle_02,""
31,1,1109501,4,"",1109501029,0,1,0,4,""
93,"",1109501,"","",1109501030,"","","",1,""
23,"",1109501,se_sys_login_birthday_02,"",1109501031,0,"",0,se_common,""
3,0,1109501,blb_idle,"",1109501032,"",0.3,1,110911,""
93,"",1109501,"","",1109501033,"","","",1.05,""
23,"",1109501,se_sys_login_birthday_cracker,"",1109501034,0,"",0,se_common,""
31,1,1109501,6,"",1109501035,0,1,0,6,""
3,1,1109501,blb_joy_03,"",1109501036,blb_wish_03,0,0,110911,""
93,"",1109501,"","",1109501037,"","","",2,""
21,"",1109501,vo_adv_1109501_000,"",1109501038,0,"",0,vo_adv_1109501,""
13,"",1109501,870,"",1109501039,"","","",110911,""
11,1,1109501,"치에루~운☆ 와아 멋진 케이크!\n선배가 직접 만든 거죠, 뭔가요 이거?\n어, 생일 축하라니 누구……\n저요? 어머, 깜빡하고 망각의 저편으로 날려버렸네요!","",1109501040,1,0,5,110911,0
91,"",1109501,"","",1109501041,"","","",0,""
21,"",1109501,vo_adv_1109501_001,"",1109501042,0,"",0,vo_adv_1109501,""
11,1,1109501,"……뭐, 거짓말이지만요. 본인의 생일을\n잊어버리는 일 같은 건 있을 수가 없으니까요.\n이런 반응을 보여주는 아이는 다들 그렇다고요.\n머리가 핑크색인 아이는 대체로 그렇답니다.","",1109501043,1,0,6,110911,0
91,"",1109501,"","",1109501044,"","","",0,""
21,"",1109501,vo_adv_1109501_002,"",1109501045,0,"",0,vo_adv_1109501,""
11,1,1109501,"하? 무슨 소릴 하는 건가요, 선배.\n아니 기뻐요, 완전 기쁘다고요!\n그게 아니고 그냥 약간 정해진 레퍼토리라고 할까\n……뭐, 부끄러운 걸 숨기려는 그런 거예요.","",1109501046,1,0,5,110911,0
91,"",1109501,"","",1109501047,"","","",0,""
21,"",1109501,vo_adv_1109501_003,"",1109501048,0,"",0,vo_adv_1109501,""
11,1,1109501,"그런 것보다 어쩔 거예요 선배,\n이런 커다란 케이크…… 치에루를 위해서\n얼마나 팔을 걷어붙인 건가요.\n아아 정말, 같이 먹어주세요!","",1109501049,1,0,6,110911,0
91,"",1109501,"","",1109501050,"","","",0,""
31,1,1109501,9,"",1109501051,0,1,0,9,""
131,"",1109501,"","",1109501052,"","","",0,""
22,"",1109501,1,"",1109501053,0,"",0,0,""
111,"",1109501,"","",1109501054,"","","","",""
91,"",1109501,"","",1109501055,"","","",0,""
1,-220,1110501,111011,cmn_talk_def_N,1110501001,400,1.5,850,1,1
31,1,1110501,8,"",1110501002,0,1,0,8,""
31,1,1110501,7,"",1110501003,0,1,0,7,""
31,1,1110501,78,"",1110501004,0,1,0,78,""
31,1,1110501,3,"",1110501005,0,1,0,3,""
31,1,1110501,2,"",1110501006,0,1,0,2,""
31,1,1110501,1,"",1110501007,0,1,0,1,""
31,1,1110501,12,"",1110501008,0,0,0,12,""
3,"",1110501,blb_run_01,"",1110501009,"",0.3,1,111011,""
2,0,1110501,90,"",1110501010,1.3,"",-220,111011,""
25,"",1110501,bgm_M321_2C,"",1110501011,0,"",0,bgm_M321,""
121,0,1110501,0,"",1110501012,1.25,0,1.25,0,""
32,1,1110501,1,"",1110501013,0,1,0,12,""
23,"",1110501,se_sys_login_birthday_new_01,"",1110501014,0,"",0,se_common,""
93,"",1110501,"","",1110501015,"","","",1.3,""
3,0,1110501,blb_stop,"",1110501016,blb_idle,0.05,0,111011,0.3
2,0,1110501,80,"",1110501017,0.25,"",-220,111011,""
93,"",1110501,"","",1110501018,"","","",1.4,""
121,1,1110501,0,"",1110501019,1.4,3,1.4,0,""
131,"",1110501,"","",1110501020,"","","",1,""
3,1,1110501,blb_blowout_03,"",1110501021,blb_idle_02,0.3,0,111011,0.3
93,"",1110501,"","",1110501022,"","","",0.7,""
32,1,1110501,0,"",1110501023,0,1,0,12,""
31,1,1110501,13,"",1110501024,0,1,0,13,""
93,"",1110501,"","",1110501025,"","","",0.2,""
23,"",1110501,se_sys_login_birthday_blow_candle,"",1110501026,0,"",0,se_common,""
93,"",1110501,"","",1110501027,"","","",1.2,""
23,"",1110501,se_adv_tickle_02,"",1110501028,0,"",0,se_adv_tickle_02,""
31,1,1110501,4,"",1110501029,0,1,0,4,""
93,"",1110501,"","",1110501030,"","","",1,""
23,"",1110501,se_sys_login_birthday_02,"",1110501031,0,"",0,se_common,""
3,0,1110501,blb_idle_02,"",1110501032,"",0.3,1,111011,""
93,"",1110501,"","",1110501033,"","","",1.05,""
23,"",1110501,se_sys_login_birthday_cracker,"",1110501034,0,"",0,se_common,""
31,1,1110501,6,"",1110501035,0,1,0,6,""
3,1,1110501,blb_joy_05,"",1110501036,blb_wish_05,0,0,111011,""
93,"",1110501,"","",1110501037,"","","",2,""
21,"",1110501,vo_adv_1110501_000,"",1110501038,0,"",0,vo_adv_1110501,""
13,"",1110501,870,"",1110501039,"","","",111011,""
11,1,1110501,"호와아아아아아 뭐지, 이 촛불!?\n무심코 지적 흥분으로 인해 불어서 꺼버렸다만\n수상한 잔향, 흥미로워어~!\n비강으로 배움이 들어온다~!","",1110501040,1,0,5,111011,0
91,"",1110501,"","",1110501041,"","","",0,""
21,"",1110501,vo_adv_1110501_001,"",1110501042,0,"",0,vo_adv_1110501,""
11,1,1110501,"이 양초는 혹시 자네가 만든 건가?\n뭐라, 정유에 그런 희귀한 성분을?\n일부러 나의 생일을 축하하기 위해?\n후배…… 너란 아이는……!","",1110501043,1,0,4,111011,0
91,"",1110501,"","",1110501044,"","","",0,""
21,"",1110501,vo_adv_1110501_002,"",1110501045,0,"",0,vo_adv_1110501,""
11,1,1110501,"하지만 촛불은 좋으나, 이 토대 부분……\n아니, 생일 케이크라고 하는 축제\n문화인가. 으음 마음은 고마우나,\n소식가인 나에게는 약간 고문인 사이즈다……","",1110501046,1,0,4,111011,0
91,"",1110501,"","",1110501047,"","","",0,""
21,"",1110501,vo_adv_1110501_003,"",1110501048,0,"",0,vo_adv_1110501,""
11,1,1110501,"어라? 잘 보니 이 토대,\n케이크는 아주 일부분이고,\n대부분 잘 만들어진 모조품이 아닌가!\n차, 참으로 배려가 골고루 닿은……!","",1110501049,1,0,5,111011,0
91,"",1110501,"","",1110501050,"","","",0,""
21,"",1110501,vo_adv_1110501_004,"",1110501051,0,"",0,vo_adv_1110501,""
11,1,1110501,"어쩔 수 없군.\n단적으로 말하면, 선배 조금 감격했다.\n오늘 밤은 먹고 마시고 실컷 떠드는 거다.\n아침까지 춤추세 동지, 히얏하~!","",1110501052,1,0,5,111011,0
