magic_def,magic_penetrate,resist_variation_id,physical_penetrate,wave_hp_recovery,main_skill_lv_4,unit_id,dodge,magic_str,main_skill_lv_6,energy_reduce_rate,ex_skill_lv_3,energy_recovery_rate,main_skill_lv_3,physical_critical,life_steal,magic_critical,level,enemy_id,main_skill_lv_10,main_skill_lv_9,atk,ex_skill_lv_1,def,hp_recovery_rate,ex_skill_lv_4,union_burst_level,resist_status_id,wave_energy_recovery,main_skill_lv_1,rarity,accuracy,ex_skill_lv_5,main_skill_lv_8,main_skill_lv_5,main_skill_lv_7,hp,main_skill_lv_2,ex_skill_lv_2,promotion_level
8,0,0,0,0,8,203300,1,0,8,0,8,30,8,10,0,10,8,620330008,8,8,136,8,221,0,8,8,200000001,0,8,1,0,8,8,8,8,934,8,8,1
8,0,0,0,0,9,203300,1,0,9,0,9,30,9,10,0,10,9,620330009,9,9,149,9,239,0,9,9,200000001,0,9,1,0,9,9,9,9,948,9,9,1
8,0,0,0,0,10,203300,1,0,10,0,10,30,10,10,0,10,10,620330010,10,10,154,10,243,0,10,10,200000001,0,10,1,0,10,10,10,10,969,10,10,1
9,0,0,0,0,11,203300,1,0,11,0,11,30,11,10,0,10,11,620330011,11,11,159,11,248,0,11,11,200000001,0,11,1,0,11,11,11,11,989,11,11,1
9,0,0,0,0,12,203300,1,0,12,0,12,30,12,10,0,10,12,620330012,12,12,164,12,252,0,12,12,200000001,0,12,1,0,12,12,12,12,1010,12,12,1
9,0,0,0,0,13,203300,1,0,13,0,13,30,13,10,0,10,13,620330013,13,13,164,13,252,0,13,13,200000001,0,13,1,0,13,13,13,13,1010,13,13,1
14,0,0,0,0,14,203300,1,0,14,0,14,30,14,10,0,10,14,620330014,14,14,240,14,300,0,14,14,200000001,0,14,1,0,14,14,14,14,1341,14,14,1
14,0,0,0,0,15,203300,1,0,15,0,15,30,15,10,0,10,15,620330015,15,15,249,15,300,0,15,15,200000001,0,15,1,0,15,15,15,15,1539,15,15,1
14,0,0,0,0,16,203300,1,0,16,0,16,30,16,10,0,10,16,620330016,16,16,257,16,300,0,16,16,200000001,0,16,1,0,16,16,16,16,1738,16,16,1
14,0,0,0,0,17,203300,1,0,17,0,17,30,17,10,0,10,17,620330017,17,17,266,17,300,0,17,17,200000001,0,17,1,0,17,17,17,17,1936,17,17,1
14,0,0,0,0,18,203300,1,0,18,0,18,30,18,10,0,10,18,620330018,18,18,274,18,300,0,18,18,200000001,0,18,1,0,18,18,18,18,2135,18,18,1
14,0,0,0,0,19,203300,1,0,19,0,19,30,19,10,0,10,19,620330019,19,19,283,19,300,0,19,19,200000001,0,19,1,0,19,19,19,19,2333,19,19,1
15,0,0,0,0,20,203300,1,0,20,0,20,30,20,10,0,10,20,620330020,20,20,298,20,300,0,20,20,200000001,0,20,1,0,20,20,20,20,2461,20,20,1
16,0,0,0,0,21,203300,1,0,21,0,21,30,21,10,0,10,21,620330021,21,21,321,21,300,0,21,21,200000001,0,21,1,0,21,21,21,21,2589,21,21,1
17,0,0,0,0,22,203300,1,0,22,0,22,30,22,10,0,10,22,620330022,22,22,344,22,300,0,22,22,200000001,0,22,1,0,22,22,22,22,2717,22,22,1
18,0,0,0,0,23,203300,1,0,23,0,23,30,23,10,0,10,23,620330023,23,23,367,23,300,0,23,23,200000001,0,23,1,0,23,23,23,23,2845,23,23,1
19,0,0,0,0,24,203300,1,0,24,0,24,30,24,10,0,10,24,620330024,24,24,390,24,300,0,24,24,200000001,0,24,1,0,24,24,24,24,2973,24,24,1
20,0,0,0,0,25,203300,1,0,25,0,25,30,25,10,0,10,25,620330025,25,25,413,25,300,0,25,25,200000001,0,25,1,0,25,25,25,25,3101,25,25,1
21,0,0,0,0,26,203300,1,0,26,0,26,30,26,10,0,10,26,620330026,26,26,436,26,300,0,26,26,200000001,0,26,1,0,26,26,26,26,3229,26,26,1
22,0,0,0,0,27,203300,1,0,27,0,27,30,27,10,0,10,27,620330027,27,27,459,27,300,0,27,27,200000001,0,27,1,0,27,27,27,27,3357,27,27,1
23,0,0,0,0,28,203300,1,0,28,0,28,30,28,10,0,10,28,620330028,28,28,482,28,300,0,28,28,200000001,0,28,1,0,28,28,28,28,3485,28,28,1
24,0,0,0,0,29,203300,1,0,29,0,29,30,29,10,0,10,29,620330029,29,29,505,29,300,0,29,29,200000001,0,29,1,0,29,29,29,29,3613,29,29,1
25,0,0,0,0,30,203300,1,0,30,0,30,30,30,10,0,10,30,620330030,30,30,528,30,300,0,30,30,200000001,0,30,1,0,30,30,30,30,3741,30,30,1
25,0,0,0,0,31,203300,1,0,31,0,31,30,31,10,0,10,31,620330031,31,31,535,31,300,0,31,31,200000001,0,31,1,0,31,31,31,31,3917,31,31,1
25,0,0,0,0,32,203300,1,0,32,0,32,30,32,10,0,10,32,620330032,32,32,541,32,300,0,32,32,200000001,0,32,1,0,32,32,32,32,4945,32,32,1
25,0,0,0,0,33,203300,1,0,33,0,33,30,33,10,0,10,33,620330033,33,33,572,33,300,0,33,33,200000001,0,33,1,0,33,33,33,33,5045,33,33,1
25,0,0,0,0,34,203300,1,0,34,0,34,30,34,10,0,10,34,620330034,34,34,602,34,300,0,34,34,200000001,0,34,1,0,34,34,34,34,5568,34,34,1
26,0,0,0,0,35,203300,1,0,35,0,35,30,35,10,0,10,35,620330035,35,35,630,35,300,0,35,35,200000001,0,35,1,0,35,35,35,35,6147,35,35,1
26,0,0,0,0,36,203300,1,0,36,0,36,30,36,10,0,10,36,620330036,36,36,658,36,300,0,36,36,200000001,0,36,1,0,36,36,36,36,6725,36,36,1
29,0,0,0,0,37,203300,1,0,37,0,37,30,37,10,0,10,37,620330037,37,37,697,37,300,0,37,37,200000001,0,37,1,0,37,37,37,37,6921,37,37,1
32,0,0,0,0,38,203300,1,0,38,0,38,30,38,10,0,10,38,620330038,38,38,736,38,300,0,38,38,200000001,0,38,1,0,38,38,38,38,7118,38,38,1
34,0,0,0,0,39,203300,1,0,39,0,39,30,39,10,0,10,39,620330039,39,39,775,39,300,0,39,39,200000001,0,39,1,0,39,39,39,39,7314,39,39,1
37,0,0,0,0,40,203300,1,0,40,0,40,30,40,10,0,10,40,620330040,40,40,814,40,300,0,40,40,200000001,0,40,1,0,40,40,40,40,7511,40,40,1
40,0,0,0,0,41,203300,1,0,41,0,41,30,41,10,0,10,41,620330041,41,41,853,41,300,0,41,41,200000001,0,41,1,0,41,41,41,41,7707,41,41,1
50,0,0,0,0,42,203300,1,0,42,0,42,30,42,10,0,10,42,620330042,42,42,974,42,300,0,42,42,200000001,0,42,1,0,42,42,42,42,7904,42,42,1
60,0,0,0,0,43,203300,1,0,43,0,43,30,43,10,0,10,43,620330043,43,43,1095,43,300,0,43,43,200000001,0,43,1,0,43,43,43,43,8100,43,43,1
60,0,0,0,0,44,203300,1,0,44,0,44,30,44,10,0,10,44,620330044,44,44,1210,44,300,0,44,44,200000001,0,44,1,0,44,44,44,44,9268,44,44,1
61,0,0,0,0,45,203300,1,0,45,0,45,30,45,10,0,10,45,620330045,45,45,1325,45,300,0,45,45,200000001,0,45,1,0,45,45,45,45,10437,45,45,1
61,0,0,0,0,46,203300,1,0,46,0,46,30,46,10,0,10,46,620330046,46,46,1439,46,300,0,46,46,200000001,0,46,1,0,46,46,46,46,11605,46,46,1
61,0,0,0,0,47,203300,1,0,47,0,47,30,47,10,0,10,47,620330047,47,47,1554,47,300,0,47,47,200000001,0,47,1,0,47,47,47,47,12773,47,47,1
61,0,0,0,0,48,203300,1,0,48,0,48,30,48,10,0,10,48,620330048,48,48,1635,48,300,0,48,48,200000001,0,48,1,0,48,48,48,48,13690,48,48,1
61,0,0,0,0,49,203300,1,0,49,0,49,30,49,10,0,10,49,620330049,49,49,1716,49,300,0,49,49,200000001,0,49,1,0,49,49,49,49,14607,49,49,1
61,0,0,0,0,50,203300,1,0,50,0,50,30,50,10,0,10,50,620330050,50,50,1797,50,300,0,50,50,200000001,0,50,1,0,50,50,50,50,15524,50,50,1
61,0,0,0,0,51,203300,1,0,51,0,51,30,51,10,0,10,51,620330051,51,51,1843,51,300,0,51,51,200000001,0,51,1,0,51,51,51,51,17255,51,51,1
61,0,0,0,0,52,203300,1,0,52,0,52,30,52,10,0,10,52,620330052,52,52,1889,52,300,0,52,52,200000001,0,52,1,0,52,52,52,52,18986,52,52,1
61,0,0,0,0,53,203300,1,0,53,0,53,30,53,10,0,10,53,620330053,53,53,1935,53,300,0,53,53,200000001,0,53,1,0,53,53,53,53,20717,53,53,1
61,0,0,0,0,54,203300,1,0,54,0,54,30,54,10,0,10,54,620330054,54,54,1981,54,300,0,54,54,200000001,0,54,1,0,54,54,54,54,22448,54,54,1
61,0,0,0,0,55,203300,1,0,55,0,55,30,55,10,0,10,55,620330055,55,55,2027,55,300,0,55,55,200000001,0,55,1,0,55,55,55,55,24179,55,55,1
61,0,0,0,0,56,203300,1,0,56,0,56,30,56,10,0,10,56,620330056,56,56,2073,56,300,0,56,56,200000001,0,56,1,0,56,56,56,56,25911,56,56,1
61,0,0,0,0,57,203300,1,0,57,0,57,30,57,10,0,10,57,620330057,57,57,2119,57,300,0,57,57,200000001,0,57,1,0,57,57,57,57,27642,57,57,1
61,0,0,0,0,58,203300,1,0,58,0,58,30,58,10,0,10,58,620330058,58,58,2165,58,300,0,58,58,200000001,0,58,1,0,58,58,58,58,29373,58,58,1
61,0,0,0,0,59,203300,1,0,59,0,59,30,59,10,0,10,59,620330059,59,59,2211,59,300,0,59,59,200000001,0,59,1,0,59,59,59,59,31104,59,59,1
61,0,0,0,0,60,203300,1,0,60,0,60,30,60,10,0,10,60,620330060,60,60,2257,60,400,0,60,60,200000001,0,60,1,0,60,60,60,60,32835,60,60,1
61,0,0,0,0,61,203300,1,0,61,0,61,30,61,10,0,10,61,620330061,61,61,2390,61,400,0,61,61,200000001,0,61,1,0,61,61,61,61,35292,61,61,1
62,0,0,0,0,62,203300,1,0,62,0,62,30,62,10,0,10,62,620330062,62,62,2433,62,400,0,62,62,200000001,0,62,1,0,62,62,62,62,35348,62,62,1
63,0,0,0,0,63,203300,1,0,63,0,63,30,63,10,0,10,63,620330063,63,63,2477,63,400,0,63,63,200000001,0,63,1,0,63,63,63,63,35405,63,63,1
64,0,0,0,0,64,203300,1,0,64,0,64,30,64,10,0,10,64,620330064,64,64,2520,64,401,0,64,64,200000001,0,64,1,0,64,64,64,64,35461,64,64,1
66,0,0,0,0,65,203300,1,0,65,0,65,30,65,10,0,10,65,620330065,65,65,2564,65,401,0,65,65,200000001,0,65,1,0,65,65,65,65,35518,65,65,1
67,0,0,0,0,66,203300,1,0,66,0,66,30,66,10,0,10,66,620330066,66,66,2607,66,401,0,66,66,200000001,0,66,1,0,66,66,66,66,35574,66,66,1
68,0,0,0,0,67,203300,1,0,67,0,67,30,67,10,0,10,67,620330067,67,67,2651,67,401,0,67,67,200000001,0,67,1,0,67,67,67,67,35631,67,67,1
69,0,0,0,0,68,203300,1,0,68,0,68,30,68,10,0,10,68,620330068,68,68,2694,68,401,0,68,68,200000001,0,68,1,0,68,68,68,68,35687,68,68,1
70,0,0,0,0,69,203300,1,0,69,0,69,30,69,10,0,10,69,620330069,69,69,2738,69,402,0,69,69,200000001,0,69,1,0,69,69,69,69,35743,69,69,1
71,0,0,0,0,70,203300,1,0,70,0,70,30,70,10,0,10,70,620330070,70,70,2781,70,402,0,70,70,200000001,0,70,1,0,70,70,70,70,35800,70,70,1
72,0,0,0,0,71,203300,1,0,71,0,71,30,71,10,0,10,71,620330071,71,71,2824,71,402,0,71,71,200000001,0,71,1,0,71,71,71,71,35856,71,71,1
10,0,0,0,0,1,203400,1,118,1,0,1,30,1,10,0,10,1,620340001,1,1,0,1,8,0,1,1,200000001,0,1,1,0,1,1,1,1,838,1,1,1
10,0,0,0,0,2,203400,1,122,2,0,2,30,2,10,0,10,2,620340002,2,2,0,2,8,0,2,2,200000001,0,2,1,0,2,2,2,2,841,2,2,1
10,0,0,0,0,3,203400,1,126,3,0,3,30,3,10,0,10,3,620340003,3,3,0,3,8,0,3,3,200000001,0,3,1,0,3,3,3,3,844,3,3,1
11,0,0,0,0,4,203400,1,129,4,0,4,30,4,10,0,10,4,620340004,4,4,0,4,9,0,4,4,200000001,0,4,1,0,4,4,4,4,846,4,4,1
11,0,0,0,0,5,203400,1,133,5,0,5,30,5,10,0,10,5,620340005,5,5,0,5,9,0,5,5,200000001,0,5,1,0,5,5,5,5,849,5,5,1
11,0,0,0,0,6,203400,1,136,6,0,6,30,6,10,0,10,6,620340006,6,6,0,6,9,0,6,6,200000001,0,6,1,0,6,6,6,6,852,6,6,1
12,0,0,0,0,7,203400,1,140,7,0,7,30,7,10,0,10,7,620340007,7,7,0,7,10,0,7,7,200000001,0,7,1,0,7,7,7,7,854,7,7,1
12,0,0,0,0,8,203400,1,144,8,0,8,30,8,10,0,10,8,620340008,8,8,0,8,10,0,8,8,200000001,0,8,1,0,8,8,8,8,857,8,8,1
12,0,0,0,0,9,203400,1,147,9,0,9,30,9,10,0,10,9,620340009,9,9,0,9,10,0,9,9,200000001,0,9,1,0,9,9,9,9,860,9,9,1
13,0,0,0,0,10,203400,1,151,10,0,10,30,10,10,0,10,10,620340010,10,10,0,10,10,0,10,10,200000001,0,10,1,0,10,10,10,10,863,10,10,1
13,0,0,0,0,11,203400,1,154,11,0,11,30,11,10,0,10,11,620340011,11,11,0,11,11,0,11,11,200000001,0,11,1,0,11,11,11,11,865,11,11,1
13,0,0,0,0,12,203400,1,158,12,0,12,30,12,10,0,10,12,620340012,12,12,0,12,11,0,12,12,200000001,0,12,1,0,12,12,12,12,868,12,12,1
14,0,0,0,0,13,203400,1,162,13,0,13,30,13,10,0,10,13,620340013,13,13,0,13,11,0,13,13,200000001,0,13,1,0,13,13,13,13,871,13,13,1
14,0,0,0,0,14,203400,1,165,14,0,14,30,14,10,0,10,14,620340014,14,14,0,14,12,0,14,14,200000001,0,14,1,0,14,14,14,14,874,14,14,1
15,0,0,0,0,15,203400,1,169,15,0,15,30,15,10,0,10,15,620340015,15,15,0,15,13,0,15,15,200000001,0,15,1,0,15,15,15,15,876,15,15,1
15,0,0,0,0,16,203400,1,195,16,0,16,30,16,10,0,10,16,620340016,16,16,0,16,13,0,16,16,200000001,0,16,1,0,16,16,16,16,1199,16,16,1
15,0,0,0,0,17,203400,1,220,17,0,17,30,17,10,0,10,17,620340017,17,17,0,17,13,0,17,17,200000001,0,17,1,0,17,17,17,17,1522,17,17,1
15,0,0,0,0,18,203400,1,226,18,0,18,30,18,10,0,10,18,620340018,18,18,0,18,13,0,18,18,200000001,0,18,1,0,18,18,18,18,1709,18,18,1
16,0,0,0,0,19,203400,1,231,19,0,19,30,19,10,0,10,19,620340019,19,19,0,19,13,0,19,19,200000001,0,19,1,0,19,19,19,19,1896,19,19,1
16,0,0,0,0,20,203400,1,237,20,0,20,30,20,10,0,10,20,620340020,20,20,0,20,14,0,20,20,200000001,0,20,1,0,20,20,20,20,2083,20,20,1
17,0,0,0,0,21,203400,1,252,21,0,21,30,21,10,0,10,21,620340021,21,21,0,21,14,0,21,21,200000001,0,21,1,0,21,21,21,21,2156,21,21,1
17,0,0,0,0,22,203400,1,267,22,0,22,30,22,10,0,10,22,620340022,22,22,0,22,14,0,22,22,200000001,0,22,1,0,22,22,22,22,2230,22,22,1
17,0,0,0,0,23,203400,1,267,23,0,23,30,23,10,0,10,23,620340023,23,23,0,23,14,0,23,23,200000001,0,23,1,0,23,23,23,23,2411,23,23,1
19,0,0,0,0,24,203400,1,295,24,0,24,30,24,10,0,10,24,620340024,24,24,0,24,16,0,24,24,200000001,0,24,1,0,24,24,24,24,2566,24,24,1
21,0,0,0,0,25,203400,1,323,25,0,25,30,25,10,0,10,25,620340025,25,25,0,25,17,0,25,25,200000001,0,25,1,0,25,25,25,25,2721,25,25,1
24,0,0,0,0,26,203400,1,352,26,0,26,30,26,10,0,10,26,620340026,26,26,0,26,19,0,26,26,200000001,0,26,1,0,26,26,26,26,2875,26,26,1
26,0,0,0,0,27,203400,1,380,27,0,27,30,27,10,0,10,27,620340027,27,27,0,27,21,0,27,27,200000001,0,27,1,0,27,27,27,27,3030,27,27,1
28,0,0,0,0,28,203400,1,408,28,0,28,30,28,10,0,10,28,620340028,28,28,0,28,23,0,28,28,200000001,0,28,1,0,28,28,28,28,3185,28,28,1
29,0,0,0,0,29,203400,1,448,29,0,29,30,29,10,0,10,29,620340029,29,29,0,29,23,0,29,29,200000001,0,29,1,0,29,29,29,29,4202,29,29,1
29,0,0,0,0,30,203400,1,493,30,0,30,30,30,10,0,10,30,620340030,30,30,0,30,23,0,30,30,200000001,0,30,1,0,30,30,30,30,4279,30,30,1
28,0,0,0,0,31,203400,1,539,31,0,31,30,31,10,0,10,31,620340031,31,31,0,31,23,0,31,31,200000001,0,31,1,0,31,31,31,31,4356,31,31,1
28,0,0,0,0,32,203400,1,548,32,0,32,30,32,10,0,10,32,620340032,32,32,0,32,23,0,32,32,200000001,0,32,1,0,32,32,32,32,4433,32,32,1
28,0,0,0,0,33,203400,1,558,33,0,33,30,33,10,0,10,33,620340033,33,33,0,33,23,0,33,33,200000001,0,33,1,0,33,33,33,33,4510,33,33,1
28,0,0,0,0,34,203400,1,567,34,0,34,30,34,10,0,10,34,620340034,34,34,0,34,24,0,34,34,200000001,0,34,1,0,34,34,34,34,5429,34,34,1
32,0,0,0,0,35,203400,1,594,35,0,35,30,35,10,0,10,35,620340035,35,35,0,35,26,0,35,35,200000001,0,35,1,0,35,35,35,35,5661,35,35,1
36,0,0,0,0,36,203400,1,620,36,0,36,30,36,10,0,10,36,620340036,36,36,0,36,29,0,36,36,200000001,0,36,1,0,36,36,36,36,5893,36,36,1
39,0,0,0,0,37,203400,1,646,37,0,37,30,37,10,0,10,37,620340037,37,37,0,37,32,0,37,37,200000001,0,37,1,0,37,37,37,37,6125,37,37,1
43,0,0,0,0,38,203400,1,673,38,0,38,30,38,10,0,10,38,620340038,38,38,0,38,34,0,38,38,200000001,0,38,1,0,38,38,38,38,6357,38,38,1
42,0,0,0,0,39,203400,1,753,39,0,39,30,39,10,0,10,39,620340039,39,39,0,39,32,0,39,39,200000001,0,39,1,0,39,39,39,39,6701,39,39,1
44,0,0,0,0,40,203400,1,796,40,0,40,30,40,10,0,10,40,620340040,40,40,0,40,34,0,40,40,200000001,0,40,1,0,40,40,40,40,7365,40,40,1
46,0,0,0,0,41,203400,1,882,41,0,41,30,41,10,0,10,41,620340041,41,41,0,41,36,0,41,41,200000001,0,41,1,0,41,41,41,41,8740,41,41,1
47,0,0,0,0,42,203400,1,968,42,0,42,30,42,10,0,10,42,620340042,42,42,0,42,37,0,42,42,200000001,0,42,1,0,42,42,42,42,10115,42,42,1
47,0,0,0,0,43,203400,1,991,43,0,43,30,43,10,0,10,43,620340043,43,43,0,43,38,0,43,43,200000001,0,43,1,0,43,43,43,43,10410,43,43,1
47,0,0,0,0,44,203400,1,1013,44,0,44,30,44,10,0,10,44,620340044,44,44,0,44,38,0,44,44,200000001,0,44,1,0,44,44,44,44,10705,44,44,1
47,0,0,0,0,45,203400,1,1113,45,0,45,30,45,10,0,10,45,620340045,45,45,0,45,39,0,45,45,200000001,0,45,1,0,45,45,45,45,11457,45,45,1
52,0,0,0,0,46,203400,1,1113,46,0,46,30,46,10,0,10,46,620340046,46,46,0,46,41,0,46,46,200000001,0,46,1,0,46,46,46,46,12209,46,46,1
61,0,0,0,0,47,203400,1,1658,47,0,47,30,47,10,0,10,47,620340047,47,47,0,47,42,0,47,47,200000001,0,47,1,0,47,47,47,47,16589,47,47,1
71,0,0,0,0,48,203400,1,1717,48,0,48,30,48,10,0,10,48,620340048,48,48,0,48,46,0,48,48,200000001,0,48,1,0,48,48,48,48,19891,48,48,1
72,0,0,0,0,49,203400,1,1776,49,0,49,30,49,10,0,10,49,620340049,49,49,0,49,47,0,49,49,200000001,0,49,1,0,49,49,49,49,20643,49,49,1
72,0,0,0,0,50,203400,1,1836,50,0,50,30,50,10,0,10,50,620340050,50,50,0,50,47,0,50,50,200000001,0,50,1,0,50,50,50,50,21395,50,50,1
73,0,0,0,0,51,203400,1,1895,51,0,51,30,51,10,0,10,51,620340051,51,51,0,51,48,0,51,51,200000001,0,51,1,0,51,51,51,51,22147,51,51,1
73,0,0,0,0,52,203400,1,1954,52,0,52,30,52,10,0,10,52,620340052,52,52,0,52,48,0,52,52,200000001,0,52,1,0,52,52,52,52,22899,52,52,1
74,0,0,0,0,53,203400,1,2037,53,0,53,30,53,10,0,10,53,620340053,53,53,0,53,49,0,53,53,200000001,0,53,1,0,53,53,53,53,24415,53,53,1
76,0,0,0,0,54,203400,1,2120,54,0,54,30,54,10,0,10,54,620340054,54,54,0,54,49,0,54,54,200000001,0,54,1,0,54,54,54,54,25930,54,54,1
77,0,0,0,0,55,203400,1,2204,55,0,55,30,55,10,0,10,55,620340055,55,55,0,55,50,0,55,55,200000001,0,55,1,0,55,55,55,55,27446,55,55,1
78,0,0,0,0,56,203400,1,2287,56,0,56,30,56,10,0,10,56,620340056,56,56,0,56,50,0,56,56,200000001,0,56,1,0,56,56,56,56,28962,56,56,1
80,0,0,0,0,57,203400,1,2370,57,0,57,30,57,10,0,10,57,620340057,57,57,0,57,51,0,57,57,200000001,0,57,1,0,57,57,57,57,30477,57,57,1
81,0,0,0,0,58,203400,1,2453,58,0,58,30,58,10,0,10,58,620340058,58,58,0,58,51,0,58,58,200000001,0,58,1,0,58,58,58,58,31993,58,58,1
82,0,0,0,0,59,203400,1,2537,59,0,59,30,59,10,0,10,59,620340059,59,59,0,59,52,0,59,59,200000001,0,59,1,0,59,59,59,59,33508,59,59,1
84,0,0,0,0,60,203400,1,2620,60,0,60,30,60,10,0,10,60,620340060,60,60,0,60,52,0,60,60,200000001,0,60,1,0,60,60,60,60,35024,60,60,1
85,0,0,0,0,61,203400,1,2706,61,0,61,30,61,10,0,10,61,620340061,61,61,0,61,53,0,61,61,200000001,0,61,1,0,61,61,61,61,36608,61,61,1
86,0,0,0,0,62,203400,1,2766,62,0,62,30,62,10,0,10,62,620340062,62,62,0,62,54,0,62,62,200000001,0,62,1,0,62,62,62,62,37216,62,62,1
88,0,0,0,0,63,203400,1,2827,63,0,63,30,63,10,0,10,63,620340063,63,63,0,63,56,0,63,63,200000001,0,63,1,0,63,63,63,63,37824,63,63,1
89,0,0,0,0,64,203400,1,2887,64,0,64,30,64,10,0,10,64,620340064,64,64,0,64,57,0,64,64,200000001,0,64,1,0,64,64,64,64,38432,64,64,1
90,0,0,0,0,65,203400,1,2947,65,0,65,30,65,10,0,10,65,620340065,65,65,0,65,59,0,65,65,200000001,0,65,1,0,65,65,65,65,39040,65,65,1
92,0,0,0,0,66,203400,1,3008,66,0,66,30,66,10,0,10,66,620340066,66,66,0,66,60,0,66,66,200000001,0,66,1,0,66,66,66,66,39648,66,66,1
93,0,0,0,0,67,203400,1,3068,67,0,67,30,67,10,0,10,67,620340067,67,67,0,67,62,0,67,67,200000001,0,67,1,0,67,67,67,67,40256,67,67,1
94,0,0,0,0,68,203400,1,3128,68,0,68,30,68,10,0,10,68,620340068,68,68,0,68,63,0,68,68,200000001,0,68,1,0,68,68,68,68,40864,68,68,1
95,0,0,0,0,69,203400,1,3189,69,0,69,30,69,10,0,10,69,620340069,69,69,0,69,65,0,69,69,200000001,0,69,1,0,69,69,69,69,41472,69,69,1
97,0,0,0,0,70,203400,1,3249,70,0,70,30,70,10,0,10,70,620340070,70,70,0,70,66,0,70,70,200000001,0,70,1,0,70,70,70,70,42080,70,70,1
98,0,0,0,0,71,203400,1,3309,71,0,71,30,71,10,0,10,71,620340071,71,71,0,71,67,0,71,71,200000001,0,71,1,0,71,71,71,71,42688,71,71,1
3,0,0,0,0,1,203500,1,0,1,0,1,30,1,10,0,10,1,620350001,1,1,24,1,5,0,1,1,200000006,0,1,1,0,1,1,1,1,563,1,1,1
3,0,0,0,0,2,203500,1,0,2,0,2,30,2,10,0,10,2,620350002,2,2,28,2,12,0,2,2,200000006,0,2,1,0,2,2,2,2,578,2,2,1
4,0,0,0,0,3,203500,1,0,3,0,3,30,3,10,0,10,3,620350003,3,3,32,3,6,0,3,3,200000006,0,3,1,0,3,3,3,3,594,3,3,1
4,0,0,0,0,4,203500,1,0,4,0,4,30,4,10,0,10,4,620350004,4,4,32,4,6,0,4,4,200000006,0,4,1,0,4,4,4,4,594,4,4,1
4,0,0,0,0,5,203500,1,0,5,0,5,30,5,10,0,10,5,620350005,5,5,35,5,6,0,5,5,200000006,0,5,1,0,5,5,5,5,597,5,5,1
6,0,0,0,0,6,203500,1,0,6,0,6,30,6,10,0,10,6,620350006,6,6,49,6,9,0,6,6,200000006,0,6,1,0,6,6,6,6,628,6,6,1
6,0,0,0,0,7,203500,1,0,7,0,7,30,7,10,0,10,7,620350007,7,7,69,7,10,0,7,7,200000006,0,7,1,0,7,7,7,7,856,7,7,1
7,0,0,0,0,8,203500,1,0,8,0,8,30,8,10,0,10,8,620350008,8,8,80,8,10,0,8,8,200000006,0,8,1,0,8,8,8,8,1063,8,8,1
7,0,0,0,0,9,203500,1,0,9,0,9,30,9,10,0,10,9,620350009,9,9,93,9,11,0,9,9,200000006,0,9,1,0,9,9,9,9,1091,9,9,1
8,0,0,0,0,10,203500,1,0,10,0,10,30,10,10,0,10,10,620350010,10,10,97,10,11,0,10,10,200000006,0,10,1,0,10,10,10,10,1121,10,10,1
8,0,0,0,0,11,203500,1,0,11,0,11,30,11,10,0,10,11,620350011,11,11,100,11,12,0,11,11,200000006,0,11,1,0,11,11,11,11,1151,11,11,1
8,0,0,0,0,12,203500,1,0,12,0,12,30,12,10,0,10,12,620350012,12,12,103,12,12,0,12,12,200000006,0,12,1,0,12,12,12,12,1180,12,12,1
8,0,0,0,0,13,203500,1,0,13,0,13,30,13,10,0,10,13,620350013,13,13,103,13,12,0,13,13,200000006,0,13,1,0,13,13,13,13,1180,13,13,1
12,0,0,0,0,14,203500,1,0,14,0,14,30,14,10,0,10,14,620350014,14,14,96,14,17,0,14,14,200000006,0,14,1,0,14,14,14,14,1158,14,14,1
12,0,0,0,0,15,203500,1,0,15,0,15,30,15,10,0,10,15,620350015,15,15,99,15,18,0,15,15,200000006,0,15,1,0,15,15,15,15,1184,15,15,1
12,0,0,0,0,16,203500,1,0,16,0,16,30,16,10,0,10,16,620350016,16,16,113,16,18,0,16,16,200000006,0,16,1,0,16,16,16,16,1589,16,16,1
12,0,0,0,0,17,203500,1,0,17,0,17,30,17,10,0,10,17,620350017,17,17,134,17,18,0,17,17,200000006,0,17,1,0,17,17,17,17,1882,17,17,1
13,0,0,0,0,18,203500,1,0,18,0,18,30,18,10,0,10,18,620350018,18,18,156,18,19,0,18,18,200000006,0,18,1,0,18,18,18,18,2176,18,18,1
13,0,0,0,0,19,203500,1,0,19,0,19,30,19,10,0,10,19,620350019,19,19,177,19,19,0,19,19,200000006,0,19,1,0,19,19,19,19,2469,19,19,1
13,0,0,0,0,20,203500,1,0,20,0,20,30,20,10,0,10,20,620350020,20,20,186,20,19,0,20,20,200000006,0,20,1,0,20,20,20,20,2621,20,20,1
13,0,0,0,0,21,203500,1,0,21,0,21,30,21,10,0,10,21,620350021,21,21,189,21,19,0,21,21,200000006,0,21,1,0,21,21,21,21,2659,21,21,1
14,0,0,0,0,22,203500,1,0,22,0,22,30,22,10,0,10,22,620350022,22,22,213,22,20,0,22,22,200000006,0,22,1,0,22,22,22,22,2777,22,22,1
21,0,0,0,0,23,203500,1,0,23,0,23,30,23,10,0,10,23,620350023,23,23,215,23,28,0,23,23,200000006,0,23,1,0,23,23,23,23,2788,23,23,1
