equip_slot_5,equip_slot_6,unit_id,equip_slot_3,equip_slot_2,equip_slot_1,equip_slot_4,promotion_level
105612,105611,128901,105372,105222,105223,105221,12
105613,105612,128901,105373,105223,105224,105222,13
105614,105613,128901,105523,105224,105225,105223,14
105615,105614,128901,105375,105225,105226,105224,15
105616,105615,128901,105376,105226,105227,105225,16
105617,105616,128901,105377,105227,106221,105226,17
106611,105617,128901,106371,106221,106222,105227,18
106612,106611,128901,106372,106222,106223,106221,19
106613,106612,128901,106373,106223,107221,106222,20
107611,106613,128901,107371,107221,107222,106223,21
107612,107611,128901,107372,107222,107223,107221,22
107613,107612,128901,107373,107223,108221,107222,23
108611,107613,128901,108521,108221,108222,107223,24
108612,108611,128901,108462,108222,108223,108221,25
108613,108612,128901,108523,108223,108224,108222,26
108614,108613,128901,108524,108224,109221,108223,27
109611,108614,128901,109461,109221,109222,108224,28
109612,109611,128901,109522,109222,109223,109221,29
109613,109612,128901,109463,109223,109224,109222,30
109614,109613,128901,109524,109224,10022032,109223,31
10061032,109614,128901,10046032,10022032,10022033,109224,32
10061033,10061032,128901,10046033,10022033,10022034,10022032,33
10061034,10061033,128901,10052034,10022034,10022035,10022033,34
999999,10061034,128901,999999,10022035,999999,10022034,35
101581,101611,129001,101371,101251,101251,101521,1
101581,101611,129001,102371,102251,102252,102461,2
102612,102611,129001,102372,102252,103251,102521,3
102614,102613,129001,103521,103251,103252,103521,4
103612,103611,129001,103371,103252,103222,103461,5
103613,103613,129001,103372,103222,104251,103522,6
103614,103613,129001,104371,104251,104252,103614,7
104581,103614,129001,104372,104252,104253,104461,8
104582,104611,129001,104523,104253,104254,104522,9
104613,104612,129001,104373,104254,105251,104523,10
105611,104613,129001,105371,105251,105252,104373,11
105612,105611,129001,105522,105252,105253,105371,12
105613,105612,129001,105462,105253,105254,105372,13
105614,105613,129001,105374,105254,105255,105373,14
105585,105614,129001,105463,105255,105226,105374,15
105616,105585,129001,105524,105256,105227,105463,16
105617,105616,129001,105464,105257,106251,105524,17
106611,105617,129001,106461,106251,106252,105464,18
106612,106611,129001,106521,106252,106253,106461,19
106613,106612,129001,106462,106253,107251,106372,20
107611,106613,129001,107461,107251,107252,106613,21
107582,107611,129001,107462,107252,107253,107611,22
107583,107582,129001,107463,107253,108251,107462,23
108611,107583,129001,108521,108251,108252,107613,24
108612,108611,129001,108372,108252,108253,108521,25
108613,108612,129001,108523,108253,108254,108372,26
108614,108613,129001,108374,108254,109251,108523,27
109611,108614,129001,109371,109251,109252,108374,28
109612,109611,129001,109372,109252,109253,109371,29
109613,109612,129001,109373,109253,109254,109372,30
109614,109613,129001,109374,109254,10025032,109373,31
10058032,109614,129001,10037032,10025032,10025033,109374,32
10058033,10058032,129001,10037033,10025033,10025034,10037032,33
10058034,10058033,129001,10037034,10025034,10025035,10037033,34
999999,10058034,129001,999999,10025035,999999,10037034,35
101551,101581,129301,101281,101431,101191,101191,1
101431,101581,129301,102311,102431,102192,102191,2
102191,102551,129301,102282,102401,103191,102192,3
102401,102401,129301,103311,103581,103192,103191,4
103581,103551,129301,103282,103432,103193,103192,5
103582,103282,129301,103283,103583,104191,103192,6
103583,103582,129301,104311,104401,104192,103193,7
104581,103583,129301,104282,104192,104193,104491,8
104582,104581,129301,104313,104193,104194,104432,9
104583,104552,129301,104433,104194,105191,104313,10
105581,104583,129301,105401,105191,105192,104433,11
105582,105581,129301,105342,105192,105193,105401,12
105583,105582,129301,105283,105193,105194,105431,13
105584,105583,129301,105314,105194,105195,105491,14
105585,105584,129301,105315,105195,105196,105432,15
105586,105585,129301,105316,105196,105197,105315,16
105587,105586,129301,105317,105197,106191,105316,17
106581,105587,129301,106311,106191,106192,105317,18
106582,106581,129301,106312,106192,106193,106311,19
106583,106582,129301,106313,106193,107191,106312,20
107581,106583,129301,107311,107191,107192,106313,21
107582,107581,129301,107312,107192,107193,107311,22
107583,107582,129301,107313,107193,108191,107312,23
108581,107583,129301,108311,108191,108192,107313,24
108582,108581,129301,108282,108192,108193,108311,25
108583,108582,129301,108283,108193,108194,108282,26
108584,108583,129301,108314,108194,109191,108283,27
109581,108584,129301,109311,109191,109192,108314,28
109582,109581,129301,109312,109192,109193,109311,29
109583,109582,129301,109313,109193,109194,109312,30
109584,109583,129301,109314,109194,10019032,109313,31
10058032,109584,129301,10028032,10019032,10019033,109314,32
10058033,10058032,129301,10028033,10019033,10019034,10028032,33
10058034,10058033,129301,10028034,10019034,10019035,10028033,34
999999,10058034,129301,999999,10019035,999999,10028034,35
101551,101551,129401,101281,101071,101071,101431,1
101551,101551,129401,102431,102071,102041,102431,2
102551,102551,129401,102342,102041,103071,102432,3
102552,102552,129401,103341,103071,103041,103431,4
103551,103551,129401,103342,103041,103072,103432,5
103552,103552,129401,103343,103072,104071,103432,6
103072,103552,129401,104341,104071,104072,103553,7
104551,103553,129401,104342,104072,104073,104431,8
104582,104551,129401,104343,104073,104074,104342,9
104553,104552,129401,104433,104074,105071,104343,10
105551,104554,129401,105401,105071,105072,104344,11
105552,105551,129401,105282,105072,105073,105341,12
105553,105552,129401,105343,105073,105074,105342,13
105554,105553,129401,105344,105074,105075,105343,14
105555,105554,129401,105285,105075,105076,105344,15
105556,105555,129401,105286,105076,105077,105285,16
105557,105556,129401,105287,105077,106071,105286,17
106551,105557,129401,106341,106071,106072,105287,18
106552,106551,129401,106342,106072,106073,106341,19
106553,106552,129401,106343,106073,107071,106342,20
107551,106553,129401,107491,107071,107072,106343,21
107552,107551,129401,107492,107072,107073,107491,22
107553,107552,129401,107493,107073,108071,107492,23
108551,107553,129401,108431,108071,108072,107493,24
108552,108551,129401,108492,108072,108073,108431,25
108553,108552,129401,108343,108073,108074,108492,26
108554,108553,129401,108434,108074,109071,108343,27
109551,108554,129401,109341,109071,109072,108434,28
109552,109551,129401,109432,109072,109073,109341,29
109553,109552,129401,109343,109073,109074,109432,30
109554,109553,129401,109434,109074,10007032,109343,31
10055032,109554,129401,10034032,10007032,10007033,109434,32
10055033,10055032,129401,10043033,10007033,10007034,10034032,33
10055034,10055033,129401,10034034,10007034,10007035,10043033,34
999999,10055034,129401,999999,10007035,999999,10034034,35
101071,101551,129501,101281,101071,101101,101431,1
101551,101551,129501,102431,102071,102101,102431,2
102551,102551,129501,102342,102101,103071,102432,3
102552,102552,129501,103341,103071,103101,103431,4
103551,103551,129501,103342,103101,103072,103432,5
103552,103552,129501,103343,103072,104101,103432,6
103072,103552,129501,104341,104101,104102,103553,7
104551,103553,129501,104342,104102,104103,104431,8
104552,104551,129501,104343,104103,104104,104342,9
104554,104552,129501,104433,104104,105101,104343,10
105551,104553,129501,105401,105101,105102,104344,11
105552,105551,129501,105282,105102,105103,105341,12
105553,105552,129501,105343,105103,105104,105342,13
105554,105553,129501,105344,105104,105105,105343,14
105555,105554,129501,105285,105105,105106,105344,15
105556,105555,129501,105286,105106,105107,105285,16
105557,105556,129501,105287,105107,106101,105286,17
106551,105557,129501,106341,106101,106102,105287,18
106552,106551,129501,106342,106102,106103,106341,19
106553,106552,129501,106343,106103,107101,106342,20
107551,106553,129501,107491,107101,107102,106343,21
107552,107551,129501,107492,107102,107103,107491,22
107553,107552,129501,107493,107103,108101,107492,23
108551,107553,129501,108431,108101,108102,107493,24
108552,108551,129501,108492,108102,108103,108431,25
108553,108552,129501,108343,108103,108104,108492,26
108554,108553,129501,108434,108104,109101,108343,27
109551,108554,129501,109341,109101,109102,108434,28
109552,109551,129501,109432,109102,109103,109341,29
109553,109552,129501,109343,109103,109104,109432,30
109554,109553,129501,109434,109104,10010032,109343,31
10055032,109554,129501,10034032,10010032,10010033,109434,32
10055033,10055032,129501,10043033,10010033,10010034,10034032,33
10055034,10055033,129501,10034034,10010034,10010035,10043033,34
999999,10055034,129501,999999,10010035,999999,10034034,35
101011,101581,129601,101281,101071,101071,101401,1
101011,101581,129601,102281,102071,102013,102491,2
102581,102581,129601,102282,102013,103071,102401,3
102013,102582,129601,103281,103071,103012,103431,4
103011,103581,129601,103282,103012,103072,103401,5
103012,103582,129601,103343,103072,104071,103401,6
103013,103582,129601,104281,104071,104072,103553,7
104551,103583,129601,104342,104072,104073,104401,8
104552,104581,129601,104343,104073,104074,104342,9
104554,104582,129601,104344,104074,105071,104343,10
105551,104583,129601,105341,105071,105072,104344,11
105552,105581,129601,105312,105072,105073,105341,12
105553,105582,129601,105283,105073,105074,105342,13
105554,105583,129601,105284,105074,105075,105343,14
105555,105584,129601,105402,105075,105076,105344,15
105556,105585,129601,105433,105076,105077,105402,16
105557,105586,129601,105403,105077,106071,105433,17
106551,105587,129601,106401,106071,106072,105403,18
106552,106581,129601,106431,106072,106073,106401,19
106553,106582,129601,106343,106073,107071,106431,20
107551,106583,129601,107281,107071,107072,106343,21
107552,107581,129601,107342,107072,107073,107281,22
107553,107582,129601,107343,107073,108071,107342,23
108551,107583,129601,108431,108071,108072,107343,24
108552,108581,129601,108492,108072,108073,108431,25
108553,108582,129601,108343,108073,108074,108492,26
108554,108583,129601,108494,108074,109071,108343,27
109551,108584,129601,109401,109071,109072,108494,28
109552,109581,129601,109402,109072,109073,109401,29
109553,109582,129601,109343,109073,109074,109402,30
109554,109583,129601,109494,109074,10007032,109343,31
10055032,109584,129601,10034032,10007032,10007033,109494,32
10055033,10058032,129601,10040033,10007033,10007034,10034032,33
10055034,10058033,129601,10034034,10007034,10007035,10040033,34
999999,10058034,129601,999999,10007035,999999,10034034,35
101161,101581,129701,101281,101191,101161,101431,1
101161,101581,129701,102311,102191,102163,102493,2
102162,102581,129701,102282,102192,103161,102401,3
102163,102582,129701,103281,103191,103162,103431,4
103161,103581,129701,103282,103162,103193,103491,5
103162,103582,129701,103283,103193,104161,103432,6
103583,103401,129701,104311,104191,104162,103553,7
104581,103553,129701,104432,104192,104163,104491,8
104552,104551,129701,104402,104193,104164,104432,9
104553,104552,129701,104314,104194,105161,104402,10
105551,104553,129701,105311,105191,105162,104433,11
105582,105551,129701,105431,105192,105163,105401,12
105583,105552,129701,105313,105193,105164,105431,13
105584,105553,129701,105314,105194,105165,105491,14
105585,105554,129701,105315,105195,105166,105432,15
105586,105555,129701,105316,105196,105167,105315,16
105587,105556,129701,105317,105197,106161,105316,17
106581,105557,129701,106311,106191,106192,105317,18
106582,106551,129701,106312,106192,106163,106311,19
106583,106552,129701,106313,106193,107161,106312,20
107581,106553,129701,107311,107191,107162,106313,21
107582,107551,129701,107312,107192,107163,107311,22
107583,107552,129701,107313,107193,108161,107312,23
108581,107553,129701,108281,108191,108162,107313,24
108582,108551,129701,108282,108192,108163,108281,25
108583,108552,129701,108283,108193,108164,108282,26
108584,108553,129701,108284,108194,109161,108283,27
109581,108554,129701,109281,109191,109162,108284,28
109582,109551,129701,109282,109192,109163,109281,29
109583,109552,129701,109283,109193,109164,109282,30
109584,109553,129701,109284,109194,10016032,109283,31
10058032,109554,129701,10028032,10019032,10016033,109284,32
10058033,10055032,129701,10028033,10019033,10016034,10028032,33
10058034,10055033,129701,10028034,10019034,10016035,10028033,34
999999,10055034,129701,999999,10019035,999999,10028034,35
101011,101551,129801,101281,101011,101011,101401,1
101011,101551,129801,102281,102011,102041,102493,2
102011,102551,129801,102282,102041,103011,102401,3
102041,102552,129801,103281,103011,103041,103551,4
103011,103551,129801,103282,103041,103042,103401,5
103041,103552,129801,103283,103042,104041,103401,6
103042,103552,129801,104281,104041,104042,103553,7
104551,103553,129801,104282,104042,104043,104041,8
104552,104551,129801,104313,104043,104044,104042,9
104553,104552,129801,104344,104044,105041,104043,10
105551,104553,129801,105281,105041,105042,104044,11
105552,105551,129801,105282,105042,105043,105041,12
105553,105552,129801,105283,105043,105044,105042,13
105554,105553,129801,105284,105044,105045,105043,14
105555,105554,129801,105285,105045,105046,105044,15
105556,105555,129801,105286,105046,105047,105045,16
105557,105556,129801,105287,105047,106041,105046,17
106551,105557,129801,106281,106041,106042,105047,18
106552,106551,129801,106282,106042,106043,106041,19
106553,106552,129801,106283,106043,107041,106042,20
107551,106553,129801,107491,107041,107042,106043,21
107552,107551,129801,107492,107042,107043,107041,22
107553,107552,129801,107493,107043,108041,107042,23
108551,107553,129801,108431,108041,108042,107043,24
108552,108551,129801,108342,108042,108043,108041,25
108553,108552,129801,108343,108043,108044,108042,26
108554,108553,129801,108434,108044,109041,108043,27
