main_skill_lv_8,energy_recovery_rate,main_skill_lv_6,main_skill_lv_9,hp,physical_critical,ex_skill_lv_3,resist_status_id,ex_skill_lv_1,life_steal,main_skill_lv_2,energy_reduce_rate,atk,union_burst_level,main_skill_lv_7,main_skill_lv_1,physical_penetrate,rarity,level,accuracy,unit_id,main_skill_lv_10,hp_recovery_rate,main_skill_lv_4,dodge,magic_penetrate,main_skill_lv_5,main_skill_lv_3,ex_skill_lv_4,magic_def,enemy_id,wave_hp_recovery,def,ex_skill_lv_2,resist_variation_id,ex_skill_lv_5,wave_energy_recovery,promotion_level,magic_critical,magic_str
10,30,10,10,836,10,10,200000001,10,0,10,0,0,10,10,10,0,1,10,0,204200,10,0,10,1,0,10,10,10,9,670420010,0,7,10,0,10,0,1,10,123
11,30,11,11,981,10,11,200000001,11,0,11,0,0,11,11,11,0,1,11,0,204200,11,0,11,1,0,11,11,11,9,670420011,0,7,11,0,11,0,1,10,138
12,30,12,12,1125,10,12,200000001,12,0,12,0,0,12,12,12,0,1,12,0,204200,12,0,12,1,0,12,12,12,10,670420012,0,8,12,0,12,0,1,10,152
13,30,13,13,1269,10,13,200000001,13,0,13,0,0,13,13,13,0,1,13,0,204200,13,0,13,1,0,13,13,13,15,670420013,0,11,13,0,13,0,1,10,175
14,30,14,14,1367,10,14,200000001,14,0,14,0,0,14,14,14,0,1,14,0,204200,14,0,14,1,0,14,14,14,15,670420014,0,11,14,0,14,0,1,10,186
15,30,15,15,1465,10,15,200000001,15,0,15,0,0,15,15,15,0,1,15,0,204200,15,0,15,1,0,15,15,15,15,670420015,0,11,15,0,15,0,1,10,196
16,30,16,16,1562,10,16,200000001,16,0,16,0,0,16,16,16,0,1,16,0,204200,16,0,16,1,0,16,16,16,16,670420016,0,11,16,0,16,0,1,10,206
17,30,17,17,1660,10,17,200000001,17,0,17,0,0,17,17,17,0,1,17,0,204200,17,0,17,1,0,17,17,17,16,670420017,0,11,17,0,17,0,1,10,216
18,30,18,18,1758,10,18,200000001,18,0,18,0,0,18,18,18,0,1,18,0,204200,18,0,18,1,0,18,18,18,16,670420018,0,12,18,0,18,0,1,10,226
19,30,19,19,1856,10,19,200000001,19,0,19,0,0,19,19,19,0,1,19,0,204200,19,0,19,1,0,19,19,19,17,670420019,0,12,19,0,19,0,1,10,236
20,30,20,20,1953,10,20,200000001,20,0,20,0,0,20,20,20,0,1,20,0,204200,20,0,20,1,0,20,20,20,17,670420020,0,12,20,0,20,0,1,10,247
21,30,21,21,2051,10,21,200000001,21,0,21,0,0,21,21,21,0,1,21,0,204200,21,0,21,1,0,21,21,21,17,670420021,0,12,21,0,21,0,1,10,257
22,30,22,22,2149,10,22,200000001,22,0,22,0,0,22,22,22,0,1,22,0,204200,22,0,22,1,0,22,22,22,18,670420022,0,12,22,0,22,0,1,10,267
23,30,23,23,2352,10,23,200000001,23,0,23,0,0,23,23,23,0,1,23,0,204200,23,0,23,1,0,23,23,23,19,670420023,0,13,23,0,23,0,1,10,288
24,30,24,24,2555,10,24,200000001,24,0,24,0,0,24,24,24,0,1,24,0,204200,24,0,24,1,0,24,24,24,21,670420024,0,15,24,0,24,0,1,10,309
25,30,25,25,2759,10,25,200000001,25,0,25,0,0,25,25,25,0,1,25,0,204200,25,0,25,1,0,25,25,25,22,670420025,0,16,25,0,25,0,1,10,330
26,30,26,26,2962,10,26,200000001,26,0,26,0,0,26,26,26,0,1,26,0,204200,26,0,26,1,0,26,26,26,24,670420026,0,17,26,0,26,0,1,10,351
27,30,27,27,3165,10,27,200000001,27,0,27,0,0,27,27,27,0,1,27,0,204200,27,0,27,1,0,27,27,27,26,670420027,0,18,27,0,27,0,1,10,373
28,30,28,28,3368,10,28,200000001,28,0,28,0,0,28,28,28,0,1,28,0,204200,28,0,28,1,0,28,28,28,27,670420028,0,19,28,0,28,0,1,10,394
29,30,29,29,3572,10,29,200000001,29,0,29,0,0,29,29,29,0,1,29,0,204200,29,0,29,1,0,29,29,29,29,670420029,0,20,29,0,29,0,1,10,415
30,30,30,30,3995,10,30,200000001,30,0,30,0,0,30,30,30,0,1,30,0,204200,30,0,30,1,0,30,30,30,30,670420030,0,21,30,0,30,0,1,10,450
31,30,31,31,4419,10,31,200000001,31,0,31,0,0,31,31,31,0,1,31,0,204200,31,0,31,1,0,31,31,31,30,670420031,0,22,31,0,31,0,1,10,485
32,30,32,32,4843,10,32,200000001,32,0,32,0,0,32,32,32,0,1,32,0,204200,32,0,32,1,0,32,32,32,31,670420032,0,23,32,0,32,0,1,10,520
33,30,33,33,5274,10,33,200000001,33,0,33,0,0,33,33,33,0,1,33,0,204200,33,0,33,1,0,33,33,33,31,670420033,0,23,33,0,33,0,1,10,545
34,30,34,34,5706,10,34,200000001,34,0,34,0,0,34,34,34,0,1,34,0,204200,34,0,34,1,0,34,34,34,31,670420034,0,24,34,0,34,0,1,10,569
35,30,35,35,6137,10,35,200000001,35,0,35,0,0,35,35,35,0,1,35,0,204200,35,0,35,1,0,35,35,35,31,670420035,0,24,35,0,35,0,1,10,594
36,30,36,36,6533,10,36,200000001,36,0,36,0,0,36,36,36,0,1,36,0,204200,36,0,36,1,0,36,36,36,32,670420036,0,24,36,0,36,0,1,10,675
37,30,37,37,6929,10,37,200000001,37,0,37,0,0,37,37,37,0,1,37,0,204200,37,0,37,1,0,37,37,37,32,670420037,0,24,37,0,37,0,1,10,755
38,30,38,38,6929,10,38,200000001,38,0,38,0,0,38,38,38,0,1,38,0,204200,38,0,38,1,0,38,38,38,32,670420038,0,24,38,0,38,0,1,10,755
39,30,39,39,8267,10,39,200000001,39,0,39,0,0,39,39,39,0,1,39,0,204200,39,0,39,1,0,39,39,39,47,670420039,0,35,39,0,39,0,1,10,860
40,30,40,40,10525,10,40,200000001,40,0,40,0,0,40,40,40,0,1,40,0,204200,40,0,40,1,0,40,40,40,49,670420040,0,36,40,0,40,0,1,10,979
41,30,41,41,11496,10,41,200000001,41,0,41,0,0,41,41,41,0,1,41,0,204200,41,0,41,1,0,41,41,41,49,670420041,0,36,41,0,41,0,1,10,1295
42,30,42,42,12059,10,42,200000001,42,0,42,0,0,42,42,42,0,1,42,0,204200,42,0,42,1,0,42,42,42,50,670420042,0,37,42,0,42,0,1,10,1349
43,30,43,43,12621,10,43,200000001,43,0,43,0,0,43,43,43,0,1,43,0,204200,43,0,43,1,0,43,43,43,51,670420043,0,38,43,0,43,0,1,10,1404
44,30,44,44,13704,10,44,200000001,44,0,44,0,0,44,44,44,0,1,44,0,204200,44,0,44,1,0,44,44,44,54,670420044,0,40,44,0,44,0,1,10,1449
45,30,45,45,14786,10,45,200000001,45,0,45,0,0,45,45,45,0,1,45,0,204200,45,0,45,1,0,45,45,45,56,670420045,0,41,45,0,45,0,1,10,1495
46,30,46,46,15868,10,46,200000001,46,0,46,0,0,46,46,46,0,1,46,0,204200,46,0,46,1,0,46,46,46,59,670420046,0,43,46,0,46,0,1,10,1540
47,30,47,47,15868,10,47,200000001,47,0,47,0,0,47,47,47,0,1,47,0,204200,47,0,47,1,0,47,47,47,60,670420047,0,43,47,0,47,0,1,10,1634
48,30,48,48,22775,10,48,200000001,48,0,48,0,0,48,48,48,0,1,48,0,204200,48,0,48,1,0,48,48,48,62,670420048,0,45,48,0,48,0,1,10,2360
49,30,49,49,23993,10,49,200000001,49,0,49,0,0,49,49,49,0,1,49,0,204200,49,0,49,1,0,49,49,49,60,670420049,0,44,49,0,49,0,1,10,2450
50,30,50,50,24828,10,50,200000001,50,0,50,0,0,50,50,50,0,1,50,0,204200,50,0,50,1,0,50,50,50,63,670420050,0,45,50,0,50,0,1,10,2365
51,30,51,51,25665,10,51,200000001,51,0,51,0,0,51,51,51,0,1,51,0,204200,51,0,51,1,0,51,51,51,66,670420051,0,46,51,0,51,0,1,10,2367
52,30,52,52,26500,10,52,200000001,52,0,52,0,0,52,52,52,0,1,52,0,204200,52,0,52,1,0,52,52,52,67,670420052,0,47,52,0,52,0,1,10,2369
53,30,53,53,27335,10,53,200000001,53,0,53,0,0,53,53,53,0,1,53,0,204200,53,0,53,1,0,53,53,53,70,670420053,0,48,53,0,53,0,1,10,2373
54,30,54,54,28171,10,54,200000001,54,0,54,0,0,54,54,54,0,1,54,0,204200,54,0,54,1,0,54,54,54,71,670420054,0,49,54,0,54,0,1,10,2375
55,30,55,55,29006,10,55,200000001,55,0,55,0,0,55,55,55,0,1,55,0,204200,55,0,55,1,0,55,55,55,74,670420055,0,50,55,0,55,0,1,10,2377
56,30,56,56,29841,10,56,200000001,56,0,56,0,0,56,56,56,0,1,56,0,204200,56,0,56,1,0,56,56,56,75,670420056,0,51,56,0,56,0,1,10,2380
57,30,57,57,30727,10,57,200000001,57,0,57,0,0,57,57,57,0,1,57,0,204200,57,0,57,1,0,57,57,57,77,670420057,0,53,57,0,57,0,1,10,2382
58,30,58,58,31612,10,58,200000001,58,0,58,0,0,58,58,58,0,1,58,0,204200,58,0,58,1,0,58,58,58,78,670420058,0,54,58,0,58,0,1,10,2384
59,30,59,59,32550,10,59,200000001,59,0,59,0,0,59,59,59,0,1,59,0,204200,59,0,59,1,0,59,59,59,81,670420059,0,55,59,0,59,0,1,10,2387
60,30,60,60,33488,10,60,200000001,60,0,60,0,0,60,60,60,0,1,60,0,204200,60,0,60,1,0,60,60,60,82,670420060,0,56,60,0,60,0,1,10,2390
61,30,61,61,34480,10,61,200000001,61,0,61,0,0,61,61,61,0,1,61,0,204200,61,0,61,1,0,61,61,61,85,670420061,0,58,61,0,61,0,1,10,2392
62,30,62,62,34714,10,62,200000001,62,0,62,0,0,62,62,62,0,1,62,0,204200,62,0,62,1,0,62,62,62,86,670420062,0,59,62,0,62,0,1,10,2448
63,30,63,63,34948,10,63,200000001,63,0,63,0,0,63,63,63,0,1,63,0,204200,63,0,63,1,0,63,63,63,87,670420063,0,60,63,0,63,0,1,10,2504
64,30,64,64,35183,10,64,200000001,64,0,64,0,0,64,64,64,0,1,64,0,204200,64,0,64,1,0,64,64,64,87,670420064,0,61,64,0,64,0,1,10,2560
65,30,65,65,35417,10,65,200000001,65,0,65,0,0,65,65,65,0,1,65,0,204200,65,0,65,1,0,65,65,65,88,670420065,0,63,65,0,65,0,1,10,2615
66,30,66,66,35651,10,66,200000001,66,0,66,0,0,66,66,66,0,1,66,0,204200,66,0,66,1,0,66,66,66,89,670420066,0,64,66,0,66,0,1,10,2671
67,30,67,67,35885,10,67,200000001,67,0,67,0,0,67,67,67,0,1,67,0,204200,67,0,67,1,0,67,67,67,90,670420067,0,65,67,0,67,0,1,10,2727
68,30,68,68,36119,10,68,200000001,68,0,68,0,0,68,68,68,0,1,68,0,204200,68,0,68,1,0,68,68,68,91,670420068,0,66,68,0,68,0,1,10,2783
69,30,69,69,36354,10,69,200000001,69,0,69,0,0,69,69,69,0,1,69,0,204200,69,0,69,1,0,69,69,69,91,670420069,0,67,69,0,69,0,1,10,2839
70,30,70,70,36588,10,70,200000001,70,0,70,0,0,70,70,70,0,1,70,0,204200,70,0,70,1,0,70,70,70,92,670420070,0,68,70,0,70,0,1,10,2895
71,30,71,71,36822,10,71,200000001,71,0,71,0,0,71,71,71,0,1,71,0,204200,71,0,71,1,0,71,71,71,93,670420071,0,70,71,0,71,0,1,10,2950
1,30,1,1,245,10,1,200000009,1,0,1,0,7,1,1,1,0,1,1,0,204300,1,0,1,1,0,1,1,1,2,670430001,0,5,1,0,1,0,1,10,0
2,30,2,2,272,10,2,200000009,2,0,2,0,14,2,2,2,0,1,2,0,204300,2,0,2,1,0,2,2,2,2,670430002,0,5,2,0,2,0,1,10,0
3,30,3,3,285,10,3,200000009,3,0,3,0,17,3,3,3,0,1,3,0,204300,3,0,3,1,0,3,3,3,3,670430003,0,5,3,0,3,0,1,10,0
4,30,4,4,317,10,4,200000009,4,0,4,0,34,4,4,4,0,1,4,0,204300,4,0,4,1,0,4,4,4,4,670430004,0,5,4,0,4,0,1,10,0
5,30,5,5,331,10,5,200000009,5,0,5,0,42,5,5,5,0,1,5,0,204300,5,0,5,1,0,5,5,5,6,670430005,0,5,5,0,5,0,1,10,0
6,30,6,6,346,10,6,200000009,6,0,6,0,49,6,6,6,0,1,6,0,204300,6,0,6,1,0,6,6,6,7,670430006,0,5,6,0,6,0,1,10,0
7,30,7,7,429,10,7,200000009,7,0,7,0,58,7,7,7,0,1,7,0,204300,7,0,7,1,0,7,7,7,8,670430007,0,5,7,0,7,0,1,10,0
8,30,8,8,512,10,8,200000009,8,0,8,0,68,8,8,8,0,1,8,0,204300,8,0,8,1,0,8,8,8,8,670430008,0,6,8,0,8,0,1,10,0
9,30,9,9,596,10,9,200000009,9,0,9,0,77,9,9,9,0,1,9,0,204300,9,0,9,1,0,9,9,9,9,670430009,0,6,9,0,9,0,1,10,0
10,30,10,10,679,10,10,200000009,10,0,10,0,87,10,10,10,0,1,10,0,204300,10,0,10,1,0,10,10,10,9,670430010,0,7,10,0,10,0,1,10,0
11,30,11,11,761,10,11,200000009,11,0,11,0,97,11,11,11,0,1,11,0,204300,11,0,11,1,0,11,11,11,9,670430011,0,7,11,0,11,0,1,10,0
12,30,12,12,844,10,12,200000009,12,0,12,0,107,12,12,12,0,1,12,0,204300,12,0,12,1,0,12,12,12,10,670430012,0,7,12,0,12,0,1,10,0
13,30,13,13,928,10,13,200000009,13,0,13,0,116,13,13,13,0,1,13,0,204300,13,0,13,1,0,13,13,13,11,670430013,0,8,13,0,13,0,1,10,0
14,30,14,14,1011,10,14,200000009,14,0,14,0,126,14,14,14,0,1,14,0,204300,14,0,14,1,0,14,14,14,11,670430014,0,8,14,0,14,0,1,10,0
15,30,15,15,1094,10,15,200000009,15,0,15,0,135,15,15,15,0,1,15,0,204300,15,0,15,1,0,15,15,15,12,670430015,0,8,15,0,15,0,1,10,0
16,30,16,16,1177,10,16,200000009,16,0,16,0,145,16,16,16,0,1,16,0,204300,16,0,16,1,0,16,16,16,12,670430016,0,8,16,0,16,0,1,10,0
17,30,17,17,1260,10,17,200000009,17,0,17,0,154,17,17,17,0,1,17,0,204300,17,0,17,1,0,17,17,17,13,670430017,0,9,17,0,17,0,1,10,0
18,30,18,18,1344,10,18,200000009,18,0,18,0,164,18,18,18,0,1,18,0,204300,18,0,18,1,0,18,18,18,14,670430018,0,9,18,0,18,0,1,10,0
19,30,19,19,1426,10,19,200000009,19,0,19,0,174,19,19,19,0,1,19,0,204300,19,0,19,1,0,19,19,19,14,670430019,0,9,19,0,19,0,1,10,0
20,30,20,20,1509,10,20,200000009,20,0,20,0,183,20,20,20,0,1,20,0,204300,20,0,20,1,0,20,20,20,14,670430020,0,10,20,0,20,0,1,10,0
21,30,21,21,1592,10,21,200000009,21,0,21,0,193,21,21,21,0,1,21,0,204300,21,0,21,1,0,21,21,21,15,670430021,0,10,21,0,21,0,1,10,0
22,30,22,22,1676,10,22,200000009,22,0,22,0,202,22,22,22,0,1,22,0,204300,22,0,22,1,0,22,22,22,15,670430022,0,11,22,0,22,0,1,10,0
23,30,23,23,1759,10,23,200000009,23,0,23,0,212,23,23,23,0,1,23,0,204300,23,0,23,1,0,23,23,23,16,670430023,0,11,23,0,23,0,1,10,0
24,30,24,24,1924,10,24,200000009,24,0,24,0,243,24,24,24,0,1,24,0,204300,24,0,24,1,0,24,24,24,20,670430024,0,14,24,0,24,0,1,10,0
25,30,25,25,2090,10,25,200000009,25,0,25,0,274,25,25,25,0,1,25,0,204300,25,0,25,1,0,25,25,25,25,670430025,0,16,25,0,25,0,1,10,0
26,30,26,26,2374,10,26,200000009,26,0,26,0,308,26,26,26,0,1,26,0,204300,26,0,26,1,0,26,26,26,26,670430026,0,17,26,0,26,0,1,10,0
27,30,27,27,2658,10,27,200000009,27,0,27,0,341,27,27,27,0,1,27,0,204300,27,0,27,1,0,27,27,27,27,670430027,0,18,27,0,27,0,1,10,0
28,30,28,28,2943,10,28,200000009,28,0,28,0,376,28,28,28,0,1,28,0,204300,28,0,28,1,0,28,28,28,28,670430028,0,18,28,0,28,0,1,10,0
29,30,29,29,3227,10,29,200000009,29,0,29,0,409,29,29,29,0,1,29,0,204300,29,0,29,1,0,29,29,29,29,670430029,0,19,29,0,29,0,1,10,0
30,30,30,30,3512,10,30,200000009,30,0,30,0,443,30,30,30,0,1,30,0,204300,30,0,30,1,0,30,30,30,30,670430030,0,20,30,0,30,0,1,10,0
31,30,31,31,3796,10,31,200000009,31,0,31,0,477,31,31,31,0,1,31,0,204300,31,0,31,1,0,31,31,31,32,670430031,0,21,31,0,31,0,1,10,0
32,30,32,32,4080,10,32,200000009,32,0,32,0,510,32,32,32,0,1,32,0,204300,32,0,32,1,0,32,32,32,32,670430032,0,22,32,0,32,0,1,10,0
33,30,33,33,4364,10,33,200000009,33,0,33,0,544,33,33,33,0,1,33,0,204300,33,0,33,1,0,33,33,33,33,670430033,0,22,33,0,33,0,1,10,0
34,30,34,34,4648,10,34,200000009,34,0,34,0,578,34,34,34,0,1,34,0,204300,34,0,34,1,0,34,34,34,34,670430034,0,22,34,0,34,0,1,10,0
35,30,35,35,4932,10,35,200000009,35,0,35,0,612,35,35,35,0,1,35,0,204300,35,0,35,1,0,35,35,35,36,670430035,0,23,35,0,35,0,1,10,0
36,30,36,36,5216,10,36,200000009,36,0,36,0,645,36,36,36,0,1,36,0,204300,36,0,36,1,0,36,36,36,37,670430036,0,24,36,0,36,0,1,10,0
37,30,37,37,5501,10,37,200000009,37,0,37,0,679,37,37,37,0,1,37,0,204300,37,0,37,1,0,37,37,37,37,670430037,0,25,37,0,37,0,1,10,0
38,30,38,38,5785,10,38,200000009,38,0,38,0,713,38,38,38,0,1,38,0,204300,38,0,38,1,0,38,38,38,38,670430038,0,25,38,0,38,0,1,10,0
39,30,39,39,6069,10,39,200000009,39,0,39,0,747,39,39,39,0,1,39,0,204300,39,0,39,1,0,39,39,39,40,670430039,0,26,39,0,39,0,1,10,0
40,30,40,40,6354,10,40,200000009,40,0,40,0,781,40,40,40,0,1,40,0,204300,40,0,40,1,0,40,40,40,41,670430040,0,27,40,0,40,0,1,10,0
41,30,41,41,6638,10,41,200000009,41,0,41,0,814,41,41,41,0,1,41,0,204300,41,0,41,1,0,41,41,41,42,670430041,0,28,41,0,41,0,1,10,0
42,30,42,42,8494,10,42,200000009,42,0,42,0,882,42,42,42,0,1,42,0,204300,42,0,42,1,0,42,42,42,42,670430042,0,28,42,0,42,0,1,10,0
43,30,43,43,9011,10,43,200000009,43,0,43,0,921,43,43,43,0,1,43,0,204300,43,0,43,1,0,43,43,43,45,670430043,0,30,43,0,43,0,1,10,0
44,30,44,44,9528,10,44,200000009,44,0,44,0,960,44,44,44,0,1,44,0,204300,44,0,44,1,0,44,44,44,47,670430044,0,31,44,0,44,0,1,10,0
45,30,45,45,10046,10,45,200000009,45,0,45,0,999,45,45,45,0,1,45,0,204300,45,0,45,1,0,45,45,45,50,670430045,0,33,45,0,45,0,1,10,0
46,30,46,46,10563,10,46,200000009,46,0,46,0,1039,46,46,46,0,1,46,0,204300,46,0,46,1,0,46,46,46,53,670430046,0,35,46,0,46,0,1,10,0
47,30,47,47,13322,10,47,200000009,47,0,47,0,1192,47,47,47,0,1,47,0,204300,47,0,47,1,0,47,47,47,55,670430047,0,36,47,0,47,0,1,10,0
48,30,48,48,15919,10,48,200000009,48,0,48,0,1238,48,48,48,0,1,48,0,204300,48,0,48,1,0,48,48,48,54,670430048,0,35,48,0,48,0,1,10,0
49,30,49,49,13322,10,49,200000009,49,0,49,0,1254,49,49,49,0,1,49,0,204300,49,0,49,1,0,49,49,49,55,670430049,0,37,49,0,49,0,1,10,0
50,30,50,50,13899,10,50,200000009,50,0,50,0,1271,50,50,50,0,1,50,0,204300,50,0,50,1,0,50,50,50,69,670430050,0,48,50,0,50,0,1,10,0
51,30,51,51,15542,10,51,200000009,51,0,51,0,1506,51,51,51,0,1,51,0,204300,51,0,51,1,0,51,51,51,70,670430051,0,48,51,0,51,0,1,10,0
52,30,52,52,17184,10,52,200000009,52,0,52,0,1741,52,52,52,0,1,52,0,204300,52,0,52,1,0,52,52,52,70,670430052,0,48,52,0,52,0,1,10,0
53,30,53,53,19184,10,53,200000009,53,0,53,0,1841,53,53,53,0,1,53,0,204300,53,0,53,1,0,53,53,53,70,670430053,0,48,53,0,53,0,1,10,0
54,30,54,54,19751,10,54,200000009,54,0,54,0,1891,54,54,54,0,1,54,0,204300,54,0,54,1,0,54,54,54,70,670430054,0,48,54,0,54,0,1,10,0
55,30,55,55,20317,10,55,200000009,55,0,55,0,1941,55,55,55,0,1,55,0,204300,55,0,55,1,0,55,55,55,70,670430055,0,49,55,0,55,0,1,10,0
56,30,56,56,20884,10,56,200000009,56,0,56,0,1991,56,56,56,0,1,56,0,204300,56,0,56,1,0,56,56,56,70,670430056,0,49,56,0,56,0,1,10,0
57,30,57,57,20684,10,57,200000009,57,0,57,0,1991,57,57,57,0,1,57,0,204300,57,0,57,1,0,57,57,57,70,670430057,0,49,57,0,57,0,1,10,0
58,30,58,58,20684,10,58,200000009,58,0,58,0,1991,58,58,58,0,1,58,0,204300,58,0,58,1,0,58,58,58,71,670430058,0,49,58,0,58,0,1,10,0
59,30,59,59,20684,10,59,200000009,59,0,59,0,1991,59,59,59,0,1,59,0,204300,59,0,59,1,0,59,59,59,73,670430059,0,50,59,0,59,0,1,10,0
60,30,60,60,20684,10,60,200000009,60,0,60,0,1991,60,60,60,0,1,60,0,204300,60,0,60,1,0,60,60,60,74,670430060,0,50,60,0,60,0,1,10,0
61,30,61,61,20684,10,61,200000009,61,0,61,0,1991,61,61,61,0,1,61,0,204300,61,0,61,1,0,61,61,61,75,670430061,0,50,61,0,61,0,1,10,0
62,30,62,62,21303,10,62,200000009,62,0,62,0,2055,62,62,62,0,1,62,0,204300,62,0,62,1,0,62,62,62,77,670430062,0,52,62,0,62,0,1,10,0
63,30,63,63,21923,10,63,200000009,63,0,63,0,2119,63,63,63,0,1,63,0,204300,63,0,63,1,0,63,63,63,78,670430063,0,53,63,0,63,0,1,10,0
64,30,64,64,22542,10,64,200000009,64,0,64,0,2183,64,64,64,0,1,64,0,204300,64,0,64,1,0,64,64,64,80,670430064,0,55,64,0,64,0,1,10,0
65,30,65,65,23161,10,65,200000009,65,0,65,0,2248,65,65,65,0,1,65,0,204300,65,0,65,1,0,65,65,65,81,670430065,0,57,65,0,65,0,1,10,0
66,30,66,66,23781,10,66,200000009,66,0,66,0,2312,66,66,66,0,1,66,0,204300,66,0,66,1,0,66,66,66,83,670430066,0,58,66,0,66,0,1,10,0
67,30,67,67,24400,10,67,200000009,67,0,67,0,2376,67,67,67,0,1,67,0,204300,67,0,67,1,0,67,67,67,84,670430067,0,60,67,0,67,0,1,10,0
68,30,68,68,25020,10,68,200000009,68,0,68,0,2440,68,68,68,0,1,68,0,204300,68,0,68,1,0,68,68,68,86,670430068,0,61,68,0,68,0,1,10,0
69,30,69,69,25639,10,69,200000009,69,0,69,0,2504,69,69,69,0,1,69,0,204300,69,0,69,1,0,69,69,69,88,670430069,0,63,69,0,69,0,1,10,0
70,30,70,70,26258,10,70,200000009,70,0,70,0,2568,70,70,70,0,1,70,0,204300,70,0,70,1,0,70,70,70,89,670430070,0,65,70,0,70,0,1,10,0
71,30,71,71,26878,10,71,200000009,71,0,71,0,2633,71,71,71,0,1,71,0,204300,71,0,71,1,0,71,71,71,91,670430071,0,66,71,0,71,0,1,10,0
72,30,72,72,27497,10,72,200000009,72,0,72,0,2697,72,72,72,0,1,72,0,204300,72,0,72,1,0,72,72,72,92,670430072,0,68,72,0,72,0,1,10,0
1,30,1,1,308,10,1,200000006,1,0,1,0,0,1,1,1,0,1,1,0,204400,1,0,1,1,0,1,1,1,6,670440001,0,4,1,0,1,0,1,10,33
2,30,2,2,342,10,2,200000006,2,0,2,0,0,2,2,2,0,1,2,0,204400,2,0,2,1,0,2,2,2,6,670440002,0,4,2,0,2,0,1,10,37
3,30,3,3,358,10,3,200000006,3,0,3,0,0,3,3,3,0,1,3,0,204400,3,0,3,1,0,3,3,3,6,670440003,0,4,3,0,3,0,1,10,38
4,30,4,4,399,10,4,200000006,4,0,4,0,0,4,4,4,0,1,4,0,204400,4,0,4,1,0,4,4,4,7,670440004,0,5,4,0,4,0,1,10,43
5,30,5,5,417,10,5,200000006,5,0,5,0,0,5,5,5,0,1,5,0,204400,5,0,5,1,0,5,5,5,8,670440005,0,5,5,0,5,0,1,10,45
6,30,6,6,435,10,6,200000006,6,0,6,0,0,6,6,6,0,1,6,0,204400,6,0,6,1,0,6,6,6,8,670440006,0,5,6,0,6,0,1,10,47
7,30,7,7,579,10,7,200000006,7,0,7,0,0,7,7,7,0,1,7,0,204400,7,0,7,1,0,7,7,7,9,670440007,0,5,7,0,7,0,1,10,66
8,30,8,8,723,10,8,200000006,8,0,8,0,0,8,8,8,0,1,8,0,204400,8,0,8,1,0,8,8,8,9,670440008,0,6,8,0,8,0,1,10,77
9,30,9,9,867,10,9,200000006,9,0,9,0,0,9,9,9,0,1,9,0,204400,9,0,9,1,0,9,9,9,10,670440009,0,6,9,0,9,0,1,10,84
10,30,10,10,1011,10,10,200000006,10,0,10,0,0,10,10,10,0,1,10,0,204400,10,0,10,1,0,10,10,10,10,670440010,0,7,10,0,10,0,1,10,87
11,30,11,11,1155,10,11,200000006,11,0,11,0,0,11,11,11,0,1,11,0,204400,11,0,11,1,0,11,11,11,11,670440011,0,7,11,0,11,0,1,10,89
12,30,12,12,1299,10,12,200000006,12,0,12,0,0,12,12,12,0,1,12,0,204400,12,0,12,1,0,12,12,12,11,670440012,0,7,12,0,12,0,1,10,92
13,30,13,13,1442,10,13,200000006,13,0,13,0,0,13,13,13,0,1,13,0,204400,13,0,13,1,0,13,13,13,15,670440013,0,10,13,0,13,0,1,10,103
14,30,14,14,1587,10,14,200000006,14,0,14,0,0,14,14,14,0,1,14,0,204400,14,0,14,1,0,14,14,14,15,670440014,0,10,14,0,14,0,1,10,103
15,30,15,15,1731,10,15,200000006,15,0,15,0,0,15,15,15,0,1,15,0,204400,15,0,15,1,0,15,15,15,15,670440015,0,10,15,0,15,0,1,10,106
16,30,16,16,1875,10,16,200000006,16,0,16,0,0,16,16,16,0,1,16,0,204400,16,0,16,1,0,16,16,16,16,670440016,0,10,16,0,16,0,1,10,110
17,30,17,17,2019,10,17,200000006,17,0,17,0,0,17,17,17,0,1,17,0,204400,17,0,17,1,0,17,17,17,16,670440017,0,10,17,0,17,0,1,10,150
18,30,18,18,2163,10,18,200000006,18,0,18,0,0,18,18,18,0,1,18,0,204400,18,0,18,1,0,18,18,18,16,670440018,0,11,18,0,18,0,1,10,156
19,30,19,19,2306,10,19,200000006,19,0,19,0,0,19,19,19,0,1,19,0,204400,19,0,19,1,0,19,19,19,16,670440019,0,11,19,0,19,0,1,10,162
20,30,20,20,2450,10,20,200000006,20,0,20,0,0,20,20,20,0,1,20,0,204400,20,0,20,1,0,20,20,20,17,670440020,0,12,20,0,20,0,1,10,168
21,30,21,21,2594,10,21,200000006,21,0,21,0,0,21,21,21,0,1,21,0,204400,21,0,21,1,0,21,21,21,17,670440021,0,12,21,0,21,0,1,10,171
22,30,22,22,2738,10,22,200000006,22,0,22,0,0,22,22,22,0,1,22,0,204400,22,0,22,1,0,22,22,22,25,670440022,0,18,22,0,22,0,1,10,197
23,30,23,23,2882,10,23,200000006,23,0,23,0,0,23,23,23,0,1,23,0,204400,23,0,23,1,0,23,23,23,25,670440023,0,18,23,0,23,0,1,10,200
24,30,24,24,3026,10,24,200000006,24,0,24,0,0,24,24,24,0,1,24,0,204400,24,0,24,1,0,24,24,24,25,670440024,0,18,24,0,24,0,1,10,221
