param_04,param_06,param_05,command_id,param_07,drama_id,param_01,command_type,param_03,param_08,param_02
0,"","",38214084,"",38214,vo_wac_38214,21,0,"",vo_wac_38214_004
1,0,1,38214085,0,38214,105211,11,10,0.5,"그래 맞아.\n복잡한 얼굴 하기보다\n다 함께 즐겁게 맛있게 케이크를\n먹자♪"
"","","",38214086,"",38214,0,91,"","",""
"",0.2,"",38214087,"",38214,105211,3,1,"",wac_birthday_idle_smile
"",0.2,"",38214088,"",38214,103311,3,1,"",wac_birthday_talk_smile
0,"","",38214089,"",38214,vo_wac_38214,21,0,"",vo_wac_38214_005
1,0,1,38214090,0,38214,103311,11,10,0.5,"아니, 모두에게 제대로\n개그로 보답하고 싶다구! ……아!\n버스데이 축하 고맙데이~!\n자, 올해도 잘 부탁한데이!"
"","","",38214091,"",38214,0,91,"","",""
"","","",38214092,"",38214,0,22,"","",""
"","","",38614001,"",38614,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,38614002,0,38614,1,1,250,wac_birthday_idle_normal,105111
170,2,-260,38614003,1,38614,1,1,256,wac_birthday_idle_smile,105611
270,2,-310,38614004,1,38614,1,1,259,wac_birthday_idle_doya,100911
400,2,-270,38614005,1,38614,1,1,257,wac_birthday_idle_wish,101311
510,2,-310,38614006,1,38614,1,1,258,wac_birthday_idle_normal,102711
"","","",38614007,"",38614,105111,13,"","",300
"","","",38614008,"",38614,105611,13,"","",300
"","","",38614009,"",38614,100911,13,"","",300
"","","",38614010,"",38614,101311,13,"","",300
"","","",38614011,"",38614,102711,13,"","",300
0,1,1,38614012,"",38614,600,31,0,"",600
0,0,1,38614013,"",38614,602,31,0,"",602
0,0,1,38614014,"",38614,603,31,0,"",603
60,1,1,38614015,"",38614,604,31,30,"",604
0,1,1,38614016,"",38614,610,31,0,"",610
0,0,1,38614017,"",38614,700,31,0,"",700
0,0,1,38614018,"",38614,701,31,0,"",701
0,0,1,38614019,"",38614,702,31,0,"",702
0,0,1,38614020,"",38614,800,31,0,"",800
60,1,1,38614021,"",38614,967,31,30,"",967
"","","",38614022,"",38614,1,93,"","",""
wac_birthday_reaction_03,0.2,1,38614023,0.2,38614,100911,3,0,"",wac_birthday_reaction_05
wac_birthday_reaction_03,0.2,1,38614024,0.2,38614,105611,3,0,"",wac_birthday_reaction_01
"","","",38614025,"",38614,0.1,93,"","",""
wac_birthday_reaction_04,0.2,1,38614026,0.2,38614,101311,3,0,"",wac_birthday_reaction_01
wac_birthday_reaction_03,0.2,1,38614027,0.2,38614,102711,3,0,"",wac_birthday_reaction_02
"","","",38614028,"",38614,0.3,93,"","",""
"",0.2,"",38614029,"",38614,105111,3,1,"",wac_birthday_mitsuki_run_01
3,"","",38614030,"",38614,105111,2,-70,"",0
"","","",38614031,"",38614,2.5,93,"","",""
"","","",38614032,"",38614,602,32,"","",1
"","","",38614033,"",38614,0.6,93,"","",""
"","","",38614034,"",38614,600,32,"","",0
"","","",38614035,"",38614,610,32,"","",0
"","","",38614036,"",38614,604,32,"","",0
"","","",38614037,"",38614,701,32,"","",1
0.01,"","",38614038,"",38614,967,33,0,"",0
wac_birthday_talk_wish,0.2,1,38614039,0.2,38614,105111,3,0,"",wac_birthday_blowout_01
0.01,"","",38614040,"",38614,105111,2,-330,"",-200
"",0.2,"",38614041,"",38614,105611,3,1,"",wac_birthday_idle_smile
0.01,"","",38614042,"",38614,105611,2,-320,"",150
"",0.2,"",38614043,"",38614,100911,3,1,"",wac_birthday_idle_doya
0.01,"","",38614044,"",38614,100911,2,-360,"",260
"",0.2,"",38614045,"",38614,101311,3,1,"",wac_birthday_idle_wish
0.01,"","",38614046,"",38614,101311,2,-320,"",390
"",0.2,"",38614047,"",38614,102711,3,1,"",wac_birthday_idle_normal
0.01,"","",38614048,"",38614,102711,2,-360,"",500
"","","",38614049,"",38614,0,93,"","",""
"","","",38614050,"",38614,800,32,"","",1
"","","",38614051,"",38614,0.7,93,"","",""
"","","",38614052,"",38614,702,32,"","",1
"","","",38614053,"",38614,0.5,93,"","",""
"","","",38614054,"",38614,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",38614055,"",38614,701,32,"","",0
"","","",38614056,"",38614,0.4,93,"","",""
"","","",38614057,"",38614,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",38614058,"",38614,700,32,"","",1
"","","",38614059,"",38614,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_smile,0.2,1,38614060,0.2,38614,105611,3,0,"",wac_birthday_clap
wac_birthday_idle_wish,0.2,1,38614061,0.2,38614,101311,3,0,"",wac_birthday_clap_to_wish
"","","",38614062,"",38614,0.1,93,"","",""
wac_birthday_idle_doya,0.2,1,38614063,0.2,38614,100911,3,0,"",wac_birthday_clap
"","","",38614064,"",38614,0.1,93,"","",""
wac_birthday_idle_normal,0.2,1,38614065,0.2,38614,102711,3,0,"",wac_birthday_clap
"","","",38614066,"",38614,2,93,"","",""
"","","",38614067,"",38614,1,131,"","",""
0,"","",38614068,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_000
1,0,1,38614069,0,38614,105111,11,10,0.5,"오늘은 내 생일을\n축하해 줘서 고마워.\n케이크를 먹기 전에\n하나만 질문해도 될까?"
"","","",38614070,"",38614,0,91,"","",""
"",0.2,"",38614071,"",38614,105111,3,1,"",wac_birthday_idle_wish
"",0.2,"",38614072,"",38614,105611,3,1,"",wac_birthday_talk_normal
0,"","",38614073,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_001
1,0,1,38614074,0,38614,105611,11,10,0.5,"어어, 상관없는데……\n갑자기 정색을 하고, 왜 그래?\n상당히 진지한 모습인데."
"","","",38614075,"",38614,0,91,"","",""
"",0.2,"",38614076,"",38614,105611,3,1,"",wac_birthday_idle_normal
"",0.2,"",38614077,"",38614,105111,3,1,"",wac_birthday_talk_sad
0,"","",38614078,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_002
1,0,1,38614079,0,38614,105111,11,10,0.5,"아니, 그게?\n테이블 아래에 안 쓴 초가\n대량으로 든 봉투가 있는데.\n이건, 뭐야?"
"","","",38614080,"",38614,0,91,"","",""
"",0.2,"",38614081,"",38614,105111,3,1,"",wac_birthday_idle_sad
"",0.2,"",38614082,"",38614,100911,3,1,"",wac_birthday_talk_smile
0,"","",38614083,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_003
1,0,1,38614084,0,38614,100911,11,10,0.5,"아아, 미츠키의 나이 수만큼\n초를 샀는데\n막상 실제 연령을 확인해 보니\n생각보다 남아버려서……"
"","","",38614085,"",38614,0,91,"","",""
"",0.2,"",38614086,"",38614,100911,3,1,"",wac_birthday_idle_normal
"",0.2,"",38614087,"",38614,101311,3,1,"",wac_birthday_talk_sad
0,"","",38614088,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_004
1,0,1,38614089,0,38614,101311,11,10,0.5,"잠깐, 안나, 스톱~!?\n그 설명은 맞지만 위험하다고!\n여자면서 소녀 마음을 너무 몰라!"
"","","",38614090,"",38614,0,91,"","",""
"",0.2,"",38614091,"",38614,101311,3,1,"",wac_birthday_idle_sad
"",0.2,"",38614092,"",38614,100911,3,1,"",wac_birthday_anna_idle_shock
"",0.2,"",38614093,"",38614,105111,3,1,"",wac_birthday_mitsuki_angry
0,"","",38614094,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_005
1,0,1,38614095,0,38614,105111,11,10,0.5,"……흠~ 그래.\n꽤 많이 남았는데~\n대체 너희한테는\n내가 몇살로 보이는 걸까……?"
"","","",38614096,"",38614,0,91,"","",""
"",0.2,"",38614097,"",38614,105111,3,1,"",wac_birthday_idle_normal
"",0.2,"",38614098,"",38614,102711,3,1,"",wac_birthday_talk_smile
0,"","",38614099,"",38614,vo_wac_38614,21,0,"",vo_wac_38614_006
1,0,1,38614100,0,38614,102711,11,10,0.5,"쿡쿡…… 안심해 주세요.\n적어도 초의 수보다는\n훨씬 젊게 보여요……♪"
"","","",38614101,"",38614,0,91,"","",""
"","","",38614102,"",38614,0,22,"","",""
"","","",38914001,"",38914,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,38914002,0,38914,1,1,250,wac_birthday_idle_normal,105711
310,2,-290,38914003,1,38914,1,1,256,wac_birthday_idle_wish,118511
"","","",38914004,"",38914,105711,13,"","",300
"","","",38914005,"",38914,118511,13,"","",300
0,1,1,38914006,"",38914,600,31,0,"",600
0,0,1,38914007,"",38914,602,31,0,"",602
0,0,1,38914008,"",38914,603,31,0,"",603
60,1,1,38914009,"",38914,604,31,30,"",604
0,1,1,38914010,"",38914,610,31,0,"",610
0,0,1,38914011,"",38914,700,31,0,"",700
0,0,1,38914012,"",38914,701,31,0,"",701
0,0,1,38914013,"",38914,702,31,0,"",702
0,0,1,38914014,"",38914,800,31,0,"",800
60,1,1,38914015,"",38914,968,31,30,"",968
"","","",38914016,"",38914,1,93,"","",""
wac_birthday_reaction_03,0.2,1,38914017,0.2,38914,118511,3,0,"",wac_birthday_reaction_01
"","","",38914018,"",38914,0.4,93,"","",""
"",0.2,"",38914019,"",38914,105711,3,1,"",wac_birthday_run_01
3,"","",38914020,"",38914,105711,2,-70,"",0
"","","",38914021,"",38914,2.5,93,"","",""
"","","",38914022,"",38914,602,32,"","",1
"","","",38914023,"",38914,0.6,93,"","",""
"","","",38914024,"",38914,600,32,"","",0
"","","",38914025,"",38914,610,32,"","",0
"","","",38914026,"",38914,604,32,"","",0
"","","",38914027,"",38914,701,32,"","",1
0.01,"","",38914028,"",38914,968,33,0,"",0
wac_birthday_wish_02,0.2,1,38914029,0.2,38914,105711,3,0,"",wac_birthday_blowout_01
0.01,"","",38914030,"",38914,105711,2,-330,"",-200
"",0.2,"",38914031,"",38914,118511,3,1,"",wac_birthday_idle_wish
0.01,"","",38914032,"",38914,118511,2,-330,"",200
"","","",38914033,"",38914,0,93,"","",""
"","","",38914034,"",38914,800,32,"","",1
"","","",38914035,"",38914,0.7,93,"","",""
"","","",38914036,"",38914,702,32,"","",1
"","","",38914037,"",38914,0.5,93,"","",""
"","","",38914038,"",38914,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",38914039,"",38914,701,32,"","",0
"","","",38914040,"",38914,0.4,93,"","",""
"","","",38914041,"",38914,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",38914042,"",38914,700,32,"","",1
"","","",38914043,"",38914,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_wish,0.2,1,38914044,0.2,38914,118511,3,0,"",wac_birthday_clap_to_wish
"","","",38914045,"",38914,2.1,93,"","",""
"","","",38914046,"",38914,1,131,"","",""
0,"","",38914047,"",38914,vo_wac_38914,21,0,"",vo_wac_38914_000
1,0,1,38914048,0,38914,105711,11,10,0.5,"멋진 케이크를 준비해 줘서 고마워!\n둘 다, 내 생일을\n기억해 주고 있었구나♪"
"","","",38914049,"",38914,0,91,"","",""
"",0.2,"",38914050,"",38914,105711,3,1,"",wac_birthday_idle_smile
"",0.2,"",38914051,"",38914,118511,3,1,"",wac_birthday_talk_smile
0,"","",38914052,"",38914,vo_wac_38914,21,0,"",vo_wac_38914_001
1,0,1,38914053,0,38914,118511,11,10,0.5,"물론이죠♪\n그가 지타 씨가 기뻐할 만한\n케이크를 상담했을 때는\n꽤 고민했습니다만……"
"","","",38914054,"",38914,0,91,"","",""
"",0.2,"",38914055,"",38914,118511,3,1,"",wac_birthday_idle_smile
"",0.2,"",38914056,"",38914,105711,3,1,"",wac_birthday_talk_wish
0,"","",38914057,"",38914,vo_wac_38914,21,0,"",vo_wac_38914_002
1,0,1,38914058,0,38914,105711,11,10,0.5,"거기까지 생각해 줬구나……!\n혼자서 여행하던 시절에는\n이런 거 상상도 못했어……\n너무 기뻐♪"
"","","",38914059,"",38914,0,91,"","",""
"",0.2,"",38914060,"",38914,105711,3,1,"",wac_birthday_talk_doya
0,"","",38914061,"",38914,vo_wac_38914,21,0,"",vo_wac_38914_003
1,0,1,38914062,0,38914,105711,11,10,0.5,"이 답례는 언젠가 반드시 할게.\n어엿한 기공사가 되어\n동료를 축하하고 싶어!"
"","","",38914063,"",38914,0,91,"","",""
"","","",38914064,"",38914,0,22,"","",""
"","","",39114001,"",39114,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,39114002,0,39114,1,1,250,wac_birthday_idle_normal,103211
200,2,-270,39114003,1,39114,1,1,256,wac_birthday_idle_doya,104611
310,2,-310,39114004,1,39114,1,1,258,wac_birthday_idle_wish,104811
440,2,-290,39114005,1,39114,1,1,257,wac_birthday_idle_smile,103411
"","","",39114006,"",39114,103211,13,"","",300
"","","",39114007,"",39114,104611,13,"","",300
"","","",39114008,"",39114,104811,13,"","",300
"","","",39114009,"",39114,103411,13,"","",300
0,1,1,39114010,"",39114,600,31,0,"",600
0,0,1,39114011,"",39114,602,31,0,"",602
0,0,1,39114012,"",39114,603,31,0,"",603
60,1,1,39114013,"",39114,604,31,30,"",604
0,1,1,39114014,"",39114,610,31,0,"",610
0,0,1,39114015,"",39114,700,31,0,"",700
0,0,1,39114016,"",39114,701,31,0,"",701
0,0,1,39114017,"",39114,702,31,0,"",702
0,0,1,39114018,"",39114,800,31,0,"",800
60,1,1,39114019,"",39114,969,31,30,"",969
"","","",39114020,"",39114,1,93,"","",""
wac_birthday_reaction_03,0.2,1,39114021,0.2,39114,104811,3,0,"",wac_birthday_reaction_01
"","","",39114022,"",39114,0.1,93,"","",""
wac_birthday_reaction_03,0.2,1,39114023,0.2,39114,104611,3,0,"",wac_birthday_reaction_02
wac_birthday_reaction_03,0.2,1,39114024,0.2,39114,103411,3,0,"",wac_birthday_reaction_05
"","","",39114025,"",39114,0.3,93,"","",""
"",0.2,"",39114026,"",39114,103211,3,1,"",wac_birthday_run_01
3,"","",39114027,"",39114,103211,2,-70,"",0
"","","",39114028,"",39114,2.5,93,"","",""
"","","",39114029,"",39114,602,32,"","",1
"","","",39114030,"",39114,0.6,93,"","",""
"","","",39114031,"",39114,600,32,"","",0
"","","",39114032,"",39114,610,32,"","",0
"","","",39114033,"",39114,604,32,"","",0
"","","",39114034,"",39114,701,32,"","",1
0.01,"","",39114035,"",39114,969,33,0,"",0
wac_birthday_wish_04,0.2,1,39114036,0.2,39114,103211,3,0,"",wac_birthday_blowout_01
0.01,"","",39114037,"",39114,103211,2,-330,"",-200
"",0.2,"",39114038,"",39114,104611,3,1,"",wac_birthday_idle_doya
0.01,"","",39114039,"",39114,104611,2,-320,"",180
"",0.2,"",39114040,"",39114,104811,3,1,"",wac_birthday_idle_wish
0.01,"","",39114041,"",39114,104811,2,-360,"",290
"",0.2,"",39114042,"",39114,103411,3,1,"",wac_birthday_idle_smile
0.01,"","",39114043,"",39114,103411,2,-340,"",420
"","","",39114044,"",39114,0,93,"","",""
"","","",39114045,"",39114,800,32,"","",1
"","","",39114046,"",39114,0.7,93,"","",""
"","","",39114047,"",39114,702,32,"","",1
"","","",39114048,"",39114,0.5,93,"","",""
"","","",39114049,"",39114,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",39114050,"",39114,701,32,"","",0
"","","",39114051,"",39114,0.4,93,"","",""
"","","",39114052,"",39114,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",39114053,"",39114,700,32,"","",1
"","","",39114054,"",39114,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_doya,0.2,1,39114055,0.2,39114,104611,3,0,"",wac_birthday_clap
"","","",39114056,"",39114,0.1,93,"","",""
wac_birthday_idle_wish,0.2,1,39114057,0.2,39114,104811,3,0,"",wac_birthday_clap_to_wish
"","","",39114058,"",39114,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,39114059,0.2,39114,103411,3,0,"",wac_birthday_clap
"","","",39114060,"",39114,2,93,"","",""
"","","",39114061,"",39114,1,131,"","",""
0,"","",39114062,"",39114,vo_wac_39114,21,0,"",vo_wac_39114_000
1,0,1,39114063,0,39114,103211,11,10,0.5,"정말 고맙습니다……!\n저, 이렇게 생일을 축하해 주는\n친구 복도 있고, 행복한 사람이에요!"
"","","",39114064,"",39114,0,91,"","",""
"",0.2,"",39114065,"",39114,103211,3,1,"",wac_birthday_idle_wish
"",0.2,"",39114066,"",39114,104611,3,1,"",wac_birthday_talk_smile
0,"","",39114067,"",39114,vo_wac_39114,21,0,"",vo_wac_39114_001
1,0,1,39114068,0,39114,104611,11,10,0.5,"당연한 일을 했을 뿐이다냥♪\n아키노랑은 【메르쿠리우스 재단】\n동료로서 함께 고생해 왔다냥."
"","","",39114069,"",39114,0,91,"","",""
"",0.2,"",39114070,"",39114,104611,3,1,"",wac_birthday_idle_smile
"",0.2,"",39114071,"",39114,104811,3,1,"",wac_birthday_talk_normal
0,"","",39114072,"",39114,vo_wac_39114,21,0,"",vo_wac_39114_002
1,0,1,39114073,0,39114,104811,11,10,0.5,"많은 일이 있었지……\n비공정을 가라앉히고, 학원을 파괴하고,\n몇 번이나 파산 위기를 맞으면서도……"
"","","",39114074,"",39114,0,91,"","",""
"",0.2,"",39114075,"",39114,104811,3,1,"",wac_birthday_idle_normal
"",0.2,"",39114076,"",39114,103411,3,1,"",wac_birthday_talk_doya
0,"","",39114077,"",39114,vo_wac_39114,21,0,"",vo_wac_39114_003
1,0,1,39114078,0,39114,103411,11,10,0.5,"맥주의 도움도 받으면서\n다 같이 협력해서\n전부 극복할 수 있었는걸!"
"","","",39114079,"",39114,0,91,"","",""
"",0.2,"",39114080,"",39114,103411,3,1,"",wac_birthday_idle_doya
"",0.2,"",39114081,"",39114,103211,3,1,"",wac_birthday_talk_normal
0,"","",39114082,"",39114,vo_wac_39114,21,0,"",vo_wac_39114_004
1,0,1,39114083,0,39114,103211,11,10,0.5,"맥주로 마음의 아픔을 덜었던 건\n유카리 씨뿐이지만, 확실히\n저희는 전우라고 부를 수 있을 만큼\n깊은 인연으로 맺어졌을지도 몰라요."
"","","",39114084,"",39114,0,91,"","",""
"",0.2,"",39114085,"",39114,103211,3,1,"",wac_birthday_talk_smile
0,"","",39114086,"",39114,vo_wac_39114,21,0,"",vo_wac_39114_005
1,0,1,39114087,0,39114,103211,11,10,0.5,"그럼 제 생일에 더해서\n【메르쿠리우스 재단】의 우정이\n영원히 계속되기를 바라며…… 건배입니다!"
"","","",39114088,"",39114,0,91,"","",""
"","","",39114089,"",39114,0,22,"","",""
"","","",39314001,"",39314,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,39314002,0,39314,1,1,250,wac_birthday_idle_normal,105211
200,2,-270,39314003,1,39314,1,1,256,wac_birthday_idle_normal,103311
300,2,-310,39314004,1,39314,1,1,258,wac_birthday_idle_smile,102611
440,2,-290,39314005,1,39314,1,1,257,wac_birthday_idle_smile,103811
"","","",39314006,"",39314,105211,13,"","",300
"","","",39314007,"",39314,103311,13,"","",300
"","","",39314008,"",39314,102611,13,"","",300
"","","",39314009,"",39314,103811,13,"","",300
0,1,1,39314010,"",39314,600,31,0,"",600
0,0,1,39314011,"",39314,602,31,0,"",602
0,0,1,39314012,"",39314,603,31,0,"",603
60,1,1,39314013,"",39314,604,31,30,"",604
0,1,1,39314014,"",39314,610,31,0,"",610
0,0,1,39314015,"",39314,700,31,0,"",700
0,0,1,39314016,"",39314,701,31,0,"",701
0,0,1,39314017,"",39314,702,31,0,"",702
0,0,1,39314018,"",39314,800,31,0,"",800
60,1,1,39314019,"",39314,970,31,30,"",970
"","","",39314020,"",39314,1,93,"","",""
wac_birthday_reaction_03,0.2,1,39314021,0.2,39314,102611,3,0,"",wac_birthday_reaction_01
"","","",39314022,"",39314,0.1,93,"","",""
wac_birthday_reaction_03,0.2,1,39314023,0.2,39314,103311,3,0,"",wac_birthday_reaction_02
wac_birthday_reaction_03,0.2,1,39314024,0.2,39314,103811,3,0,"",wac_birthday_reaction_05
"","","",39314025,"",39314,0.3,93,"","",""
"",0.2,"",39314026,"",39314,105211,3,1,"",wac_birthday_run_01
3,"","",39314027,"",39314,105211,2,-70,"",0
"","","",39314028,"",39314,2.5,93,"","",""
"","","",39314029,"",39314,602,32,"","",1
"","","",39314030,"",39314,0.6,93,"","",""
"","","",39314031,"",39314,600,32,"","",0
"","","",39314032,"",39314,610,32,"","",0
"","","",39314033,"",39314,604,32,"","",0
"","","",39314034,"",39314,701,32,"","",1
0.01,"","",39314035,"",39314,970,33,0,"",0
wac_birthday_wish_03,0.2,1,39314036,0.2,39314,105211,3,0,"",wac_birthday_blowout_01
0.01,"","",39314037,"",39314,105211,2,-330,"",-200
"",0.2,"",39314038,"",39314,103311,3,1,"",wac_birthday_idle_normal
0.01,"","",39314039,"",39314,103311,2,-320,"",180
"",0.2,"",39314040,"",39314,102611,3,1,"",wac_birthday_idle_smile
0.01,"","",39314041,"",39314,102611,2,-360,"",280
"",0.2,"",39314042,"",39314,103811,3,1,"",wac_birthday_idle_smile
0.01,"","",39314043,"",39314,103811,2,-340,"",430
"","","",39314044,"",39314,0,93,"","",""
"","","",39314045,"",39314,800,32,"","",1
"","","",39314046,"",39314,0.7,93,"","",""
"","","",39314047,"",39314,702,32,"","",1
"","","",39314048,"",39314,0.5,93,"","",""
"","","",39314049,"",39314,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",39314050,"",39314,701,32,"","",0
"","","",39314051,"",39314,0.4,93,"","",""
"","","",39314052,"",39314,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",39314053,"",39314,700,32,"","",1
"","","",39314054,"",39314,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_normal,0.2,1,39314055,0.2,39314,103311,3,0,"",wac_birthday_clap
"","","",39314056,"",39314,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,39314057,0.2,39314,102611,3,0,"",wac_birthday_clap
"","","",39314058,"",39314,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,39314059,0.2,39314,103811,3,0,"",wac_birthday_clap
"","","",39314060,"",39314,2,93,"","",""
"","","",39314061,"",39314,1,131,"","",""
0,"","",39314062,"",39314,vo_wac_39314,21,0,"",vo_wac_39314_000
1,0,1,39314063,0,39314,105211,11,10,0.5,"생일 축하, 고마워~♪\n이렇게 매년 다 같이 케이크를\n먹을 수 있어서 기뻐♪"
"","","",39314064,"",39314,0,91,"","",""
wac_birthday_idle_normal,0.2,1,39314065,"",39314,105211,3,0,"",wac_birthday_rima_wish_to_idle_normal
"",0.2,"",39314066,"",39314,103311,3,1,"",wac_birthday_talk_smile
0,"","",39314067,"",39314,vo_wac_39314,21,0,"",vo_wac_39314_001
